name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Paraburkholderia acidisoli	2571748	S	30	15	45	0.00000
Paraburkholderia phenoliruptrix	252970	S	19	43	62	0.00000
Paraburkholderia caribensis	75105	S	15	48	63	0.00000
Pandoraea pnomenusa	93220	S	66	4	70	0.00000
Pandoraea vervacti	656178	S	31	1	32	0.00000
Pandoraea thiooxydans	445709	S	28	0	28	0.00000
Pandoraea faecigallinarum	656179	S	24	1	25	0.00000
Pandoraea norimbergensis	93219	S	20	0	20	0.00000
Pandoraea oxalativorans	573737	S	13	1	14	0.00000
Ralstonia mannitolilytica	105219	S	31	8	39	0.00000
Ralstonia wenshanensis	2842456	S	18	4	22	0.00000
Ralstonia solanacearum	305	S	15	19	34	0.00000
Ralstonia pseudosolanacearum	1310165	S	10	51	61	0.00000
Polynucleobacter sp. MG-6-Vaara-E2	2576932	S	13	5	18	0.00000
Polynucleobacter tropicus	1743174	S	30	5	35	0.00000
Polynucleobacter necessarius	576610	S	28	5	33	0.00000
Polynucleobacter difficilis	556054	S	13	0	13	0.00000
Caballeronia insecticola	758793	S	10	2	12	0.00000
Lautropia mirabilis	47671	S	20	0	20	0.00000
Variovorax sp. RA8	662548	S	23	15	38	0.00000
Variovorax sp. PBL-H6	434009	S	18	29	47	0.00000
Variovorax sp. PAMC26660	2762322	S	13	13	26	0.00000
Variovorax sp. 38R	2774875	S	10	54	64	0.00000
Variovorax paradoxus	34073	S	86	146	232	0.00001
Comamonas aquatica	225991	S	72	37	109	0.00000
Comamonas testosteroni	285	S	23	149	172	0.00001
Comamonas fluminis	2796366	S	20	7	27	0.00000
Comamonas odontotermitis	379895	S	18	3	21	0.00000
Comamonas flocculans	2597701	S	11	10	21	0.00000
Acidovorax sp. 1608163	2478662	S	30	14	44	0.00000
Acidovorax sp. 5MLIR	2949090	S	18	6	24	0.00000
Acidovorax carolinensis	553814	S	40	45	85	0.00000
Delftia acidovorans	80866	S	102	111	213	0.00001
uncultured Hydrogenophaga sp.	199683	S	15	2	17	0.00000
Hydrogenophaga crocea	2716225	S	15	4	19	0.00000
Diaphorobacter sp. HDW4B	2714925	S	72	7	79	0.00000
Diaphorobacter sp. C33	3060154	S	15	24	39	0.00000
Rhodoferax aquaticus	2527691	S	31	5	36	0.00000
Paracidovorax citrulli	80869	S	21	26	47	0.00000
Paracidovorax avenae	80867	S	16	74	90	0.00000
Ottowia sp. oral taxon 894	1658672	S	10	0	10	0.00000
Alicycliphilus denitrificans	179636	S	25	33	58	0.00000
Verminephrobacter eiseniae	364317	S	24	3	27	0.00000
Hylemonella gracilis	80880	S	18	2	20	0.00000
Simplicispira suum	2109915	S	14	3	17	0.00000
Ramlibacter tataouinensis	94132	S	13	2	15	0.00000
Achromobacter sp. AONIH1	1758194	S	143	26	169	0.00001
Achromobacter sp. 77	2756133	S	78	145	223	0.00001
Achromobacter xylosoxidans	85698	S	68	28	96	0.00000
Achromobacter deleyi	1353891	S	34	11	45	0.00000
Achromobacter spanius	217203	S	29	25	54	0.00000
Achromobacter pestifer	1353889	S	23	6	29	0.00000
Neopusillimonas aromaticivorans	2979868	S	251	29	280	0.00001
Bordetella sp. N	1746199	S	32	7	39	0.00000
Bordetella genomosp. 9	1416803	S	16	9	25	0.00000
Bordetella bronchialis	463025	S	15	14	29	0.00000
Bordetella hinzii	103855	S	12	49	61	0.00000
Bordetella genomosp. 8	1416806	S	10	9	19	0.00000
Pigmentiphaga sp. H8	2488560	S	49	1	50	0.00000
Advenella mimigardefordensis	302406	S	24	1	25	0.00000
Castellaniella defragrans	75697	S	28	2	30	0.00000
Oligella urethralis	90245	S	18	0	18	0.00000
Pollutimonas sp. M17	2962065	S	18	0	18	0.00000
Roseateles sp. DAIF2	2714952	S	66	4	70	0.00000
Roseateles sp. SL47	2995138	S	32	2	34	0.00000
uncultured Roseateles sp.	452440	S	83	4	87	0.00000
Paucibacter aquatile	2070761	S	23	1	24	0.00000
Roseateles amylovorans	2978473	S	10	0	10	0.00000
Ideonella dechloratans	36863	S	190	14	204	0.00001
Caldimonas thermodepolymerans	215580	S	79	5	84	0.00000
Sphaerotilus sulfidivorans	639200	S	28	1	29	0.00000
Sphaerotilus sp. FB-5	2914710	S	11	0	11	0.00000
Leptothrix cholodnii	34029	S	23	0	23	0.00000
Piscinibacter gummiphilus	946333	S	19	0	19	0.00000
Aquincola tertiaricarbonis	391953	S	20	0	20	0.00000
Xylophilus sp. GOD-11R	3089814	S	374	14	388	0.00002
Xylophilus rhododendri	2697032	S	53	2	55	0.00000
Thiomonas sp. X19	1050370	S	12	15	27	0.00000
Paludibacterium yongneupense	400061	S	141	4	145	0.00001
Paludibacterium paludis	1225769	S	92	4	96	0.00000
Paludibacterium sp. B53371	2806263	S	44	2	46	0.00000
Vogesella sp. LIG4	1192162	S	133	9	142	0.00001
Vogesella sp. XCS3	2877939	S	13	0	13	0.00000
Chromobacterium sp. IIBBL 290-4	2953890	S	70	32	102	0.00000
Chromobacterium violaceum	536	S	12	14	26	0.00000
Neisseria subflava	28449	S	48	36	84	0.00000
Neisseria lisongii	2912188	S	17	1	18	0.00000
Neisseria lactamica	486	S	14	11	25	0.00000
Neisseria wadsworthii	607711	S	14	1	15	0.00000
Kingella oralis	505	S	76	11	87	0.00000
Wielerella bovis	2917790	S	17	2	19	0.00000
Crenobacter cavernae	2290923	S	14	2	16	0.00000
Paralysiella testudinis	2809020	S	12	0	12	0.00000
Laribacter hongkongensis	168471	S	247	31	278	0.00001
Chitiniphilus sp. CD1	2981137	S	98	6	104	0.00000
Chitinimonas koreensis	356302	S	13	0	13	0.00000
Chitinimonas arctica	2594795	S	10	0	10	0.00000
Jeongeupia sp. HS-3	1009682	S	11	0	11	0.00000
Chitinibacter fontanus	1737446	S	14	0	14	0.00000
Chitinolyticbacter meiyuanensis	682798	S	14	0	14	0.00000
Sulfuriferula sp. AH1	1985873	S	338	3	341	0.00001
Sulfuriferula plumbiphila	171865	S	14	0	14	0.00000
Sulfuricella denitrificans	649841	S	37	0	37	0.00000
Sulfurimicrobium lacus	2715678	S	15	0	15	0.00000
Sideroxydans sp. CL21	2600596	S	157	2	159	0.00001
Gallionella capsiferriformans	370405	S	135	1	136	0.00001
Ferriphaselus amnicola	1188319	S	49	0	49	0.00000
Sulfuritalea hydrogenivorans	748811	S	124	2	126	0.00001
Methyloversatilis sp. RAC08	1842540	S	51	0	51	0.00000
Nitrosomonas europaea	915	S	21	42	63	0.00000
Nitrosomonas ureae	44577	S	10	0	10	0.00000
Usitatibacter palustris	2732487	S	32	0	32	0.00000
Sulfuritortus calidifontis	1914471	S	17	0	17	0.00000
Thauera sp. WB-2	2897772	S	67	2	69	0.00000
Thauera sp. GDN1	2944810	S	28	1	29	0.00000
Thauera aminoaromatica	164330	S	20	1	21	0.00000
Thauera humireducens	1134435	S	11	0	11	0.00000
Azoarcus sp. CIB	198107	S	54	2	56	0.00000
Azoarcus sp. KH32C	748247	S	26	0	26	0.00000
Azoarcus sp. DD4	2027405	S	23	1	24	0.00000
Nitrogeniibacter mangrovi	2016596	S	22	0	22	0.00000
Parazoarcus communis	41977	S	21	0	21	0.00000
Aromatoleum aromaticum	551760	S	64	1	65	0.00000
Aromatoleum petrolei	76116	S	21	0	21	0.00000
Niveibacterium microcysteis	2811415	S	50	0	50	0.00000
Azospira restricta	404405	S	16	0	16	0.00000
Azospira sp. I09	1765049	S	12	10	22	0.00000
Oryzomicrobium terrae	1735038	S	20	0	20	0.00000
uncultured Propionivibrio sp.	426737	S	15	0	15	0.00000
Dechloromonas sp. A34	447588	S	129	5	134	0.00001
Dechloromonas denitrificans	281362	S	10	1	11	0.00000
Ferribacterium limneticum	76259	S	12	0	12	0.00000
Fluviibacter phosphoraccumulans	1751046	S	19	0	19	0.00000
Klebsiella michiganensis	1134687	S	1196	2183	3379	0.00014
Klebsiella grimontii	2058152	S	318	1612	1930	0.00008
Klebsiella quasipneumoniae	1463165	S	247	468	715	0.00003
Klebsiella pneumoniae	573	S	127	1833	1960	0.00008
Klebsiella oxytoca	571	S	26	60	86	0.00000
Klebsiella pasteurii	2587529	S	17	88	105	0.00000
Klebsiella aerogenes	548	S	16	3	19	0.00000
Klebsiella variicola	244366	S	16	58	74	0.00000
Enterobacter hormaechei	158836	S	337	3128	3465	0.00014
Enterobacter kobei	208224	S	162	592	754	0.00003
Enterobacter asburiae	61645	S	105	262	367	0.00002
Enterobacter cancerogenus	69218	S	35	5	40	0.00000
Enterobacter roggenkampii	1812935	S	15	14	29	0.00000
Enterobacter chuandaensis	2497875	S	14	7	21	0.00000
Enterobacter cloacae complex sp.	2027919	S	11	10	21	0.00000
Enterobacter oligotrophicus	2478464	S	12	1	13	0.00000
Enterobacter mori	539813	S	11	3	14	0.00000
Escherichia coli	562	S	571	3471	4042	0.00017
Escherichia albertii	208962	S	22	197	219	0.00001
Citrobacter koseri	545	S	55	167	222	0.00001
Citrobacter freundii	546	S	10	64	74	0.00000
Cedecea neteri	158822	S	100	2	102	0.00000
Cedecea sp. FDAARGOS_727	2545798	S	64	1	65	0.00000
Kluyvera intermedia	61648	S	56	21	77	0.00000
Kluyvera cryocrescens	580	S	11	5	16	0.00000
Kosakonia radicincitans	283686	S	38	9	47	0.00000
Kosakonia arachidis	551989	S	24	0	24	0.00000
Kosakonia sacchari	1158459	S	13	2	15	0.00000
Salmonella enterica	28901	S	71	2226	2297	0.00009
Pluralibacter gergoviae	61647	S	31	1	32	0.00000
[Enterobacter] lignolyticus	1334193	S	15	1	16	0.00000
Cronobacter sakazakii	28141	S	19	30	49	0.00000
Leclercia adecarboxylata	83655	S	19	4	23	0.00000
Yokenella regensburgei	158877	S	18	1	19	0.00000
Plesiomonas shigelloides	703	S	17	0	17	0.00000
Serratia marcescens	615	S	40	149	189	0.00001
Serratia ureilytica	300181	S	13	139	152	0.00001
Serratia odorifera	618	S	12	0	12	0.00000
Yersinia frederiksenii	29484	S	46	6	52	0.00000
Gibbsiella quercinecans	929813	S	33	1	34	0.00000
Candidatus Fukatsuia symbiotica	1878942	S	23	0	23	0.00000
Erwinia billingiae	182337	S	195	10	205	0.00001
Erwinia sp. E602	2675378	S	15	0	15	0.00000
Erwinia sp. DE2	3062598	S	11	0	11	0.00000
Erwinia amylovora	552	S	12	0	12	0.00000
Pantoea dispersa	59814	S	33	14	47	0.00000
Pantoea cypripedii	55209	S	29	7	36	0.00000
Pantoea soli	3098669	S	12	4	16	0.00000
Pantoea deleyi	470932	S	10	7	17	0.00000
Mixta hanseatica	2872648	S	31	1	32	0.00000
Tatumella ptyseos	82987	S	15	0	15	0.00000
Dickeya fangzhongdai	1778540	S	105	65	170	0.00001
Dickeya zeae	204042	S	59	5	64	0.00000
Pectobacterium carotovorum	554	S	40	45	85	0.00000
Musicola paradisiaca	69223	S	31	0	31	0.00000
Brenneria rubrifaciens	55213	S	13	0	13	0.00000
Hafnia alvei	569	S	44	168	212	0.00001
Morganella morganii	582	S	86	5	91	0.00000
Providencia sneebia	516075	S	12	2	14	0.00000
Providencia alcalifaciens	126385	S	11	16	27	0.00000
Sodalis ligni	2697027	S	11	3	14	0.00000
Pseudomonas sp. R2-37-08W	1173273	S	189	299	488	0.00002
Pseudomonas sp. AN-1	3096605	S	117	21	138	0.00001
Pseudomonas sp. OIL-1	2706126	S	63	3	66	0.00000
Pseudomonas sp. AO-1	2855434	S	55	35	90	0.00000
Pseudomonas sp. FP597	2954096	S	55	14	69	0.00000
Pseudomonas sp. gcc21	2726989	S	50	2	52	0.00000
Pseudomonas sp. Marseille-Q3773	2866592	S	44	13	57	0.00000
Pseudomonas sp. 273	75692	S	29	10	39	0.00000
Pseudomonas sp. BT-42-2	2986927	S	25	2	27	0.00000
Pseudomonas sp. MTM4	2705472	S	21	4	25	0.00000
Pseudomonas sp. TCU-HL1	1856685	S	16	1	17	0.00000
Pseudomonas sp. FP198	2954084	S	15	2	17	0.00000
Pseudomonas sp. DTU_2021_1001937_2_SI_NGA_ILE_001	3077589	S	15	1	16	0.00000
Pseudomonas sp. ADAK13	2730847	S	12	3	15	0.00000
Pseudomonas sp. BC42	2933816	S	12	25	37	0.00000
Pseudomonas sp. HR96	1027966	S	11	0	11	0.00000
Pseudomonas sp. HS6	2850559	S	11	4	15	0.00000
Pseudomonas sp. HN11	1344094	S	10	2	12	0.00000
Pseudomonas sp. ABC1	2748080	S	10	0	10	0.00000
Pseudomonas syringae group genomosp. 7	251699	S	219	0	219	0.00001
Pseudomonas syringae group genomosp. 3	251701	S	127	217	344	0.00001
Pseudomonas amygdali	47877	S	47	85	132	0.00001
Pseudomonas syringae	317	S	35	8	43	0.00000
Pseudomonas cichorii	36746	S	23	1	24	0.00000
Pseudomonas tolaasii	29442	S	184	47	231	0.00001
Pseudomonas fluorescens	294	S	73	47	120	0.00000
Pseudomonas poae	200451	S	62	31	93	0.00000
Pseudomonas rhodesiae	76760	S	36	8	44	0.00000
Pseudomonas proteolytica	219574	S	11	10	21	0.00000
Pseudomonas putida	303	S	223	525	748	0.00003
Pseudomonas plecoglossicida	70775	S	15	10	25	0.00000
Pseudomonas aeruginosa	287	S	37	262	299	0.00001
Pseudomonas mendocina	300	S	35	15	50	0.00000
Pseudomonas citronellolis	53408	S	11	15	26	0.00000
Pseudomonas atacamensis	2565368	S	160	263	423	0.00002
Pseudomonas fakonensis	2842355	S	151	52	203	0.00001
Pseudomonas fragi	296	S	47	28	75	0.00000
Pseudomonas chlororaphis	587753	S	29	30	59	0.00000
Pseudomonas protegens	380021	S	16	21	37	0.00000
Pseudomonas chengduensis	489632	S	67	135	202	0.00001
Pseudomonas entomophila	312306	S	38	8	46	0.00000
Pseudomonas cucumis	2954082	S	37	18	55	0.00000
Pseudomonas otitidis	319939	S	37	5	42	0.00000
Pseudomonas marincola	437900	S	36	1	37	0.00000
Pseudomonas antarctica	219572	S	35	29	64	0.00000
Pseudomonas umsongensis	198618	S	31	6	37	0.00000
Pseudomonas cavernae	2320867	S	28	3	31	0.00000
Pseudomonas oryzae	1392877	S	28	4	32	0.00000
Pseudomonas kermanshahensis	2745482	S	27	34	61	0.00000
Pseudomonas psychrotolerans	237610	S	24	5	29	0.00000
Pseudomonas muyukensis	2842357	S	13	3	16	0.00000
Pseudomonas palleroniana	191390	S	12	2	14	0.00000
Pseudomonas viciae	2505979	S	11	4	15	0.00000
Pseudomonas yamanorum	515393	S	11	5	16	0.00000
Stutzerimonas stutzeri	316	S	141	67	208	0.00001
Halopseudomonas litoralis	797277	S	26	4	30	0.00000
Halopseudomonas sp. SMJS2	3041098	S	11	1	12	0.00000
Azotobacter salinestris	69964	S	14	4	18	0.00000
Marinobacter nauticus	2743	S	121	33	154	0.00001
Marinobacter salarius	1420917	S	12	2	14	0.00000
Pseudohongiella spirulinae	1249552	S	23	0	23	0.00000
Xanthomonas euvesicatoria	456327	S	2041	48510	50551	0.00209
Xanthomonas translucens	343	S	229	10	239	0.00001
Xanthomonas arboricola	56448	S	57	2	59	0.00000
Xanthomonas sp. GW	2724121	S	16	16	32	0.00000
Xanthomonas citri	346	S	36	1	37	0.00000
Xanthomonas dyei	743699	S	31	0	31	0.00000
Xanthomonas campestris	339	S	24	0	24	0.00000
Xanthomonas oryzae	347	S	18	0	18	0.00000
Xanthomonas vasicola	56459	S	12	0	12	0.00000
Xanthomonas cassavae	56450	S	12	0	12	0.00000
Lysobacter sp. KIS68-7	2904252	S	46	2	48	0.00000
Lysobacter sp. CJ11	2764185	S	14	0	14	0.00000
Lysobacter sp. CW239	2762611	S	12	1	13	0.00000
Lysobacter sp. K5869	2820808	S	12	4	16	0.00000
Lysobacter enzymogenes	69	S	58	114	172	0.00001
Lysobacter alkalisoli	2591633	S	51	2	53	0.00000
Lysobacter soli	453783	S	42	7	49	0.00000
Lysobacter lycopersici	1324796	S	24	0	24	0.00000
Lysobacter maris	1605891	S	22	1	23	0.00000
Lysobacter capsici	435897	S	10	6	16	0.00000
Lysobacter luteus	2822368	S	10	0	10	0.00000
Stenotrophomonas sp. 169	2770322	S	76	8	84	0.00000
Stenotrophomonas maltophilia	40324	S	55	78	133	0.00001
Stenotrophomonas rhizophila	216778	S	10	0	10	0.00000
Arenimonas daejeonensis	370777	S	183	1	184	0.00001
Pseudoxanthomonas suwonensis	314722	S	62	1	63	0.00000
Pseudoxanthomonas sp. X-1	2571115	S	18	3	21	0.00000
Pseudoxanthomonas sp. SE1	1664560	S	10	1	11	0.00000
Pseudoxanthomonas mexicana	128785	S	22	5	27	0.00000
Luteimonas granuli	1176533	S	33	4	37	0.00000
Thermomonas sp. HDW16	2714945	S	31	0	31	0.00000
Thermomonas sp. XSG	2771436	S	13	0	13	0.00000
Pseudolysobacter antarcticus	2511995	S	14	0	14	0.00000
Luteibacter aegosomaticola	2911538	S	396	3	399	0.00002
Luteibacter anthropi	564369	S	47	0	47	0.00000
Luteibacter aegosomatis	2911537	S	28	0	28	0.00000
Luteibacter pinisoli	2589080	S	13	0	13	0.00000
Dyella sp. BiH032	3075430	S	78	1	79	0.00000
Dyella sp. GSA-30	2994496	S	10	0	10	0.00000
Dyella japonica	231455	S	26	1	27	0.00000
Dyella terrae	522259	S	17	0	17	0.00000
Dyella telluris	2763498	S	11	0	11	0.00000
Rhodanobacter sp. AS-Z3	3031330	S	59	0	59	0.00000
Rhodanobacter denitrificans	666685	S	17	1	18	0.00000
Rhodanobacter thiooxydans	416169	S	16	0	16	0.00000
Ahniella affigens	2021234	S	51	0	51	0.00000
Dokdonella koreensis	323415	S	12	0	12	0.00000
Halomonas sp. 3H	2952527	S	35	132	167	0.00001
Halomonas sp. A40-4	2785909	S	21	45	66	0.00000
Halomonas sp. Y3	2956797	S	19	116	135	0.00001
Halomonas sp. TD01	999141	S	16	96	112	0.00000
Halomonas sp. THAF5a	2587844	S	13	54	67	0.00000
Halomonas meridiana	29570	S	25	170	195	0.00001
Halomonas huangheensis	1178482	S	13	10	23	0.00000
Halomonas sulfidivorans	2733488	S	10	32	42	0.00000
Salinicola sp. JS01	3050071	S	59	107	166	0.00001
Salinicola endophyticus	1949083	S	12	16	28	0.00000
Pistricoccus aurantiacus	1883414	S	20	23	43	0.00000
Marinobacterium iners	48076	S	24	24	48	0.00000
Marinobacterium sp. LSUCC0821	2668067	S	16	2	18	0.00000
Marinomonas rhizomae	491948	S	22	10	32	0.00000
Bacterioplanoides sp. SCSIO 12839	2829569	S	33	9	42	0.00000
Thalassolituus hydrocarboniclasticus	2742796	S	26	16	42	0.00000
Oleiphilus messinensis	141451	S	90	19	109	0.00000
Alcanivorax sp.	1872427	S	45	64	109	0.00000
Endozoicomonas sp. 8E	3035692	S	15	10	25	0.00000
Shewanella amazonensis	60478	S	330	23	353	0.00001
Shewanella cyperi	2814292	S	121	19	140	0.00001
Shewanella dokdonensis	712036	S	46	0	46	0.00000
Shewanella denitrificans	192073	S	46	1	47	0.00000
Shewanella khirikhana	1965282	S	33	1	34	0.00000
Shewanella marisflavi	260364	S	15	0	15	0.00000
Shewanella inventionis	1738770	S	13	1	14	0.00000
Pseudoalteromonas tunicata	314281	S	35	1	36	0.00000
Pseudoalteromonas sp. APM04	2699396	S	22	114	136	0.00001
Pseudoalteromonas luteoviolacea	43657	S	26	0	26	0.00000
Alteromonas macleodii	28108	S	39	7	46	0.00000
Alteromonas sp. RKMC-009	2267264	S	23	1	24	0.00000
Catenovulum sediminis	1740262	S	18	0	18	0.00000
Saliniradius amylolyticus	2183582	S	14	0	14	0.00000
Gayadomonas joobiniege	1234606	S	11	0	11	0.00000
Pseudidiomarina andamanensis	1940690	S	13	0	13	0.00000
Allochromatium tepidum	553982	S	154	35	189	0.00001
Thiocapsa sp.	2024551	S	112	4	116	0.00000
Thermochromatium tepidum	1050	S	74	16	90	0.00000
Spiribacter salinus	1335746	S	229	7	236	0.00001
Spiribacter curvatus	1335757	S	19	0	19	0.00000
Thioalkalivibrio sp. K90mix	396595	S	55	10	65	0.00000
Thioalkalivibrio versutus	106634	S	24	5	29	0.00000
Thioalkalivibrio sulfidiphilus	1033854	S	17	1	18	0.00000
Thioalkalivibrio paradoxus	108010	S	10	8	18	0.00000
Acidihalobacter aeolianus	2792603	S	11	0	11	0.00000
Acidihalobacter yilgarnensis	2819280	S	10	0	10	0.00000
Woeseia oceani	1548547	S	22	0	22	0.00000
Thiolapillus brandeum	1076588	S	14	0	14	0.00000
Halothiobacillus neapolitanus	927	S	14	0	14	0.00000
Granulosicoccus antarcticus	437505	S	12	0	12	0.00000
Guyparkeria halophila	47960	S	16	0	16	0.00000
Acinetobacter sp. LoGeW2-3	1808001	S	94	4	98	0.00000
Acinetobacter sp. KCTC 92772	3045147	S	51	2	53	0.00000
Acinetobacter baumannii	470	S	96	166	262	0.00001
Acinetobacter calcoaceticus	471	S	13	0	13	0.00000
Acinetobacter pittii	48296	S	11	3	14	0.00000
Acinetobacter radioresistens	40216	S	54	0	54	0.00000
Vibrio campbellii	680	S	207	146	353	0.00001
Vibrio sp. SCSIO 43137	3021011	S	14	23	37	0.00000
Vibrio furnissii	29494	S	35	3	38	0.00000
Vibrio ishigakensis	1481914	S	34	0	34	0.00000
Vibrio vulnificus	672	S	26	1	27	0.00000
Vibrio zhugei	2479546	S	19	0	19	0.00000
Vibrio cholerae	666	S	17	9	26	0.00000
Vibrio mangrovi	474394	S	17	0	17	0.00000
Vibrio nigripulchritudo	28173	S	14	2	16	0.00000
Vibrio fluvialis	676	S	13	8	21	0.00000
Vibrio gallaecicus	552386	S	10	0	10	0.00000
Vibrio ruber	184755	S	10	0	10	0.00000
Photobacterium damselae	38293	S	27	4	31	0.00000
Photobacterium sanguinicancri	875932	S	14	0	14	0.00000
Thaumasiovibrio subtropicus	1891207	S	12	0	12	0.00000
Salinivibrio kushneri	1908198	S	10	1	11	0.00000
Grimontia kaedaensis	2872157	S	10	0	10	0.00000
Microbulbifer sp. SH-1	2681547	S	233	4	237	0.00001
Microbulbifer sp. A4B17	359370	S	53	6	59	0.00000
Microbulbifer sp. GL-2	2591606	S	36	3	39	0.00000
Microbulbifer sp. MI-G	2944933	S	17	0	17	0.00000
Microbulbifer sp. ALW1	1516059	S	15	0	15	0.00000
Microbulbifer sp. VAAF005	3034230	S	10	1	11	0.00000
Microbulbifer hydrolyticus	48074	S	169	2	171	0.00001
Cellvibrio japonicus	155077	S	33	0	33	0.00000
Marinagarivorans cellulosilyticus	2721545	S	21	0	21	0.00000
Teredinibacter turnerae	2426	S	10	0	10	0.00000
Congregibacter litoralis	393662	S	25	0	25	0.00000
Kineobactrum salinum	2708301	S	10	0	10	0.00000
Spongiibacter taiwanensis	1748242	S	14	0	14	0.00000
Methylomonas sp. LL1	2785785	S	14	137	151	0.00001
Methylomonas methanica	421	S	19	85	104	0.00000
Methylococcus geothermalis	2681310	S	124	77	201	0.00001
Methylococcus capsulatus	414	S	18	6	24	0.00000
Methylococcus sp. EFPC2	2812648	S	12	0	12	0.00000
Methylobacter sp. YRD-M1	2911520	S	111	0	111	0.00000
Candidatus Methylospira mobilis	1808979	S	46	0	46	0.00000
Methylophaga pinxianii	2881052	S	160	1	161	0.00001
Thiomicrorhabdus sediminis	2580412	S	140	1	141	0.00001
Thiomicrorhabdus sp.	2039724	S	11	0	11	0.00000
Thiomicrospira sp. R3	3035472	S	18	0	18	0.00000
Thiothrix litoralis	2891210	S	194	2	196	0.00001
Allofrancisella inopinata	1085647	S	19	0	19	0.00000
Aeromonas veronii	654	S	54	50	104	0.00000
Aeromonas sp. FDAARGOS 1415	2778064	S	21	12	33	0.00000
Aeromonas hydrophila	644	S	38	31	69	0.00000
Aeromonas media	651	S	23	6	29	0.00000
Aeromonas salmonicida	645	S	16	9	25	0.00000
Aeromonas allosaccharophila	656	S	16	10	26	0.00000
Aeromonas dhakensis	196024	S	15	15	30	0.00000
Aeromonas jandaei	650	S	13	5	18	0.00000
Oceanimonas pelagia	3028314	S	21	12	33	0.00000
Tolumonas auensis	43948	S	14	0	14	0.00000
Rickettsiella endosymbiont of Dermanyssus gallinae	2856608	S	147	1	148	0.00001
Aquicella siphonis	254247	S	93	0	93	0.00000
Legionella waltersii	66969	S	80	0	80	0.00000
Legionella oakridgensis	29423	S	18	0	18	0.00000
Pasteurella multocida	747	S	78	5	83	0.00000
Avibacterium volantium	762	S	68	2	70	0.00000
Gallibacterium salpingitidis	505341	S	33	0	33	0.00000
Mannheimia bovis	2770636	S	26	0	26	0.00000
Haemophilus parainfluenzae	729	S	15	5	20	0.00000
Actinobacillus delphinicola	51161	S	15	2	17	0.00000
Bibersteinia trehalosi	47735	S	10	1	11	0.00000
Immundisolibacter cernigliae	1810504	S	211	2	213	0.00001
Sulfurifustis variabilis	1675686	S	123	0	123	0.00001
Solimonas sp. K1W22B-7	2303331	S	53	0	53	0.00000
Flagellatimonas centrodinii	2806210	S	44	0	44	0.00000
Sinimarinibacterium sp. NLF-5-8	2698684	S	36	0	36	0.00000
Gilliamella sp. ESL0405	2704653	S	102	3	105	0.00000
Gilliamella apicola	1196095	S	12	1	13	0.00000
Bathymodiolus septemdierum thioautotrophic gill symbiont	113267	S	16	0	16	0.00000
Bathymodiolus thermophilus thioautotrophic gill symbiont	2360	S	12	0	12	0.00000
Gallaecimonas mangrovi	2291597	S	11	0	11	0.00000
Thiohalobacter sp. COW1	2795687	S	39	14	53	0.00000
Cardiobacterium sp. Marseille-Q4385	2866573	S	42	0	42	0.00000
Cardiobacterium hominis	2718	S	10	0	10	0.00000
Steroidobacter denitrificans	465721	S	26	0	26	0.00000
Salinisphaera sp. LB1	2183911	S	12	0	12	0.00000
Rhizobium sp. BG4	2613770	S	100	43	143	0.00001
Rhizobium sp. WYJ-E13	2849093	S	91	37	128	0.00001
Rhizobium sp. 32-5/1	3019602	S	72	23	95	0.00000
Rhizobium sp. TH2	2775403	S	31	7	38	0.00000
Rhizobium sp. K102	2918527	S	20	102	122	0.00001
Rhizobium sp. CB3090	3039156	S	11	16	27	0.00000
Rhizobium sp. ACO-34A	1571470	S	10	3	13	0.00000
Rhizobium sp. TRM95796	2979862	S	10	4	14	0.00000
Rhizobium daejeonense	240521	S	211	78	289	0.00001
Rhizobium leguminosarum	384	S	210	172	382	0.00002
Rhizobium lentis	1138194	S	136	47	183	0.00001
Rhizobium rhizoryzae	451876	S	19	2	21	0.00000
Rhizobium etli	29449	S	18	33	51	0.00000
Rhizobium gei	1395951	S	16	3	19	0.00000
Rhizobium jaguaris	1312183	S	10	1	11	0.00000
Rhizobium anhuiense	1184720	S	10	3	13	0.00000
Agrobacterium tumefaciens	358	S	262	108	370	0.00002
Agrobacterium fabrum	1176649	S	11	5	16	0.00000
Agrobacterium pusense	648995	S	220	268	488	0.00002
Agrobacterium vitis	373	S	20	5	25	0.00000
Neorhizobium galegae	399	S	39	8	47	0.00000
Neorhizobium petrolearium	515361	S	37	12	49	0.00000
Allorhizobium pseudoryzae	379684	S	29	8	37	0.00000
Sinorhizobium mexicanum	375549	S	130	32	162	0.00001
Sinorhizobium sp. RAC02	1842534	S	29	10	39	0.00000
Sinorhizobium sp. BG8	2613773	S	15	3	18	0.00000
Sinorhizobium fredii	380	S	37	30	67	0.00000
Sinorhizobium meliloti	382	S	22	26	48	0.00000
Sinorhizobium americanum	194963	S	12	5	17	0.00000
Sinorhizobium sojae	716925	S	12	5	17	0.00000
Ensifer adhaerens	106592	S	52	15	67	0.00000
Ensifer canadensis	555315	S	20	6	26	0.00000
Shinella zoogloeoides	352475	S	53	223	276	0.00001
Georhizobium profundi	2341112	S	16	6	22	0.00000
Bradyrhizobium sp. NP1	3049772	S	127	38	165	0.00001
Bradyrhizobium sp. CCBAU 51753	1325100	S	33	19	52	0.00000
