name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Arthrobacter sp. Helios	2828862	S	34	8	42	0.00000
Arthrobacter sp. zg-Y820	2894192	S	25	11	36	0.00000
Arthrobacter sp. PAMC25564	2565366	S	21	9	30	0.00000
Arthrobacter sp. QXT-31	1357915	S	18	7	25	0.00000
Arthrobacter sp. StoSoilB13	2830993	S	17	123	140	0.00001
Arthrobacter sp. NEB 688	904039	S	16	7	23	0.00000
Arthrobacter sp. KBS0702	2578107	S	14	10	24	0.00000
Arthrobacter sp. Y-9	3039385	S	14	15	29	0.00000
Arthrobacter sp. zg-Y1171	2964610	S	13	27	40	0.00000
Arthrobacter sp. zg-Y919	2894187	S	13	7	20	0.00000
Arthrobacter sp. MMS18-M83	2996261	S	10	2	12	0.00000
Arthrobacter crystallopoietes	37928	S	73	11	84	0.00001
Arthrobacter polaris	2813727	S	33	3	36	0.00000
Arthrobacter gengyunqii	2886940	S	30	21	51	0.00000
Arthrobacter koreensis	199136	S	23	10	33	0.00000
Arthrobacter citreus	1670	S	22	10	32	0.00000
Arthrobacter agilis	37921	S	11	2	13	0.00000
Arthrobacter oryzae	409290	S	11	6	17	0.00000
Arthrobacter zhangbolii	2886936	S	10	3	13	0.00000
Rothia mucilaginosa	43675	S	957	66	1023	0.00006
Rothia dentocariosa	2047	S	42	3	45	0.00000
Rothia nasimurium	85336	S	18	2	20	0.00000
Rothia aeria	172042	S	10	0	10	0.00000
Glutamicibacter halophytocola	1933880	S	56	20	76	0.00000
Glutamicibacter sp. M10	3023076	S	18	4	22	0.00000
Glutamicibacter creatinolyticus	162496	S	17	2	19	0.00000
Glutamicibacter nicotianae	37929	S	11	136	147	0.00001
Kocuria sp. TGY1127_2	2711328	S	69	16	85	0.00001
Kocuria sp. KD4	2719588	S	11	9	20	0.00000
Kocuria turfanensis	388357	S	25	6	31	0.00000
Kocuria rhizophila	72000	S	12	10	22	0.00000
Pseudarthrobacter sp. IC2-21	3092262	S	24	32	56	0.00000
Sinomonas sp. R1AF57	2020377	S	90	18	108	0.00001
Sinomonas atrocyanea	37927	S	10	2	12	0.00000
Micrococcus luteus	1270	S	14	48	62	0.00000
Paenarthrobacter sp. YJN-D	2735317	S	11	42	53	0.00000
Psychromicrobium lacuslunae	1618207	S	28	1	29	0.00000
Isoptericola sp. AK164	3024246	S	176	428	604	0.00004
Isoptericola dokdonensis	372663	S	10	36	46	0.00000
Xylanimonas protaetiae	2509457	S	39	145	184	0.00001
Xylanimonas allomyrinae	2509459	S	30	82	112	0.00001
Cellulomonas sp. Y8	2591145	S	118	71	189	0.00001
Cellulomonas sp. ES6	3039384	S	28	24	52	0.00000
Cellulomonas sp. ATA003	3073064	S	16	5	21	0.00000
Cellulomonas sp. H30R-01	2704467	S	15	31	46	0.00000
Cellulomonas fimi	1708	S	26	40	66	0.00000
Cellulomonas iranensis	76862	S	19	25	44	0.00000
Cellulomonas shaoxiangyii	2566013	S	15	15	30	0.00000
Cellulomonas wangleii	2816956	S	10	19	29	0.00000
Oerskovia sp. KBS0722	1179673	S	21	6	27	0.00000
Actinotalea sp. JY-7876	2758442	S	13	4	17	0.00000
Brevibacterium oceani	358099	S	68	19	87	0.00001
Brevibacterium sp. 'Marine'	2725563	S	33	25	58	0.00000
Brevibacterium linens	1703	S	34	31	65	0.00000
Brevibacterium luteolum	199591	S	21	5	26	0.00000
Brevibacterium casei	33889	S	18	11	29	0.00000
Brevibacterium sandarakinum	629680	S	10	2	12	0.00000
Janibacter sp. CX7	2963431	S	75	53	128	0.00001
Janibacter melonis	262209	S	10	6	16	0.00000
Phycicoccus sp. HDW14	2714941	S	32	32	64	0.00000
Pedococcus dokdonensis	443156	S	12	15	27	0.00000
Arsenicicoccus sp. oral taxon 190	1658671	S	11	6	17	0.00000
Brachybacterium sp. P6-10-X1	1903186	S	38	48	86	0.00001
Dermabacter vaginalis	1630135	S	16	4	20	0.00000
Dermabacter jinjuensis	1667168	S	10	3	13	0.00000
Devriesea agamarum	472569	S	13	0	13	0.00000
Helcobacillus massiliensis	521392	S	10	2	12	0.00000
Ornithinimicrobium ciconiae	2594265	S	58	6	64	0.00000
Ornithinimicrobium sp. HY1793	2934158	S	16	1	17	0.00000
Ornithinimicrobium sp. HY006	2508882	S	13	2	15	0.00000
Ornithinimicrobium sp. INDO-MA30-4	2908651	S	13	0	13	0.00000
Ornithinimicrobium cryptoxanthini	2934161	S	14	1	15	0.00000
Ornithinimicrobium avium	2283195	S	10	1	11	0.00000
Serinicoccus hydrothermalis	1758689	S	10	10	20	0.00000
Ruania zhangjianzhongii	2603206	S	69	6	75	0.00000
Occultella kanbiaonis	2675754	S	60	8	68	0.00000
Gephyromycinifex aptenodytis	2716227	S	46	5	51	0.00000
Demequina sp. TMPB413	2881056	S	16	25	41	0.00000
Demequina sediminis	1930058	S	12	3	15	0.00000
Yimella sp. cx-51	2770551	S	17	1	18	0.00000
Luteipulveratus mongoliensis	571913	S	13	1	14	0.00000
Dermacoccus nishinomiyaensis	1274	S	10	2	12	0.00000
Sanguibacter sp. 4.1	3030830	S	29	7	36	0.00000
Miniimonas sp. S16	2171623	S	13	7	20	0.00000
Streptomyces sp. SCUT-3	2684469	S	131	33	164	0.00001
Streptomyces sp. MST-110588	2833628	S	97	20	117	0.00001
Streptomyces sp. Mg1	465541	S	67	398	465	0.00003
Streptomyces sp. ADI95-16	1522758	S	65	61	126	0.00001
Streptomyces sp. HUAS 15-9	2981136	S	64	19	83	0.00001
Streptomyces sp. P3	2135430	S	62	20	82	0.00001
Streptomyces sp. N50	3081765	S	60	12	72	0.00000
Streptomyces sp. fd1-xmd	1812480	S	58	45	103	0.00001
Streptomyces sp. CA-210063	2801029	S	56	39	95	0.00001
Streptomyces sp. SH5	3041765	S	52	76	128	0.00001
Streptomyces sp. WMMC500	3015154	S	46	22	68	0.00000
Streptomyces sp. T12	477697	S	42	17	59	0.00000
Streptomyces sp. CL7	3096006	S	38	31	69	0.00000
Streptomyces sp. HUAS CB01	3053466	S	37	10	47	0.00000
Streptomyces sp. LRE541	2931983	S	33	9	42	0.00000
Streptomyces sp. HL-66	2964669	S	30	9	39	0.00000
Streptomyces sp. RTd22	1841249	S	26	24	50	0.00000
Streptomyces sp. NA04227	2742136	S	24	4	28	0.00000
Streptomyces sp. NHF165	2175864	S	24	3	27	0.00000
Streptomyces sp. Go40/10	2825844	S	23	14	37	0.00000
Streptomyces sp. Caat 7-52	2949637	S	23	10	33	0.00000
Streptomyces sp. 891-h	2720714	S	22	3	25	0.00000
Streptomyces sp. 71268	3002640	S	21	10	31	0.00000
Streptomyces sp. TLI_053	1855352	S	20	8	28	0.00000
Streptomyces sp. ITFR-21	3075199	S	20	3	23	0.00000
Streptomyces sp. DSM 40750	2801030	S	18	11	29	0.00000
Streptomyces sp. SN-593	659352	S	17	3	20	0.00000
Streptomyces sp. SYP-A7193	2662065	S	16	15	31	0.00000
Streptomyces sp. YIM 121038	2136401	S	16	4	20	0.00000
Streptomyces sp. BPTC-684	3043734	S	16	4	20	0.00000
Streptomyces sp. SCSIO ZS0520	2892996	S	15	3	18	0.00000
Streptomyces sp. GMY02	1333528	S	15	2	17	0.00000
Streptomyces sp. YPW6	2840373	S	13	9	22	0.00000
Streptomyces sp. Go-475	2072505	S	13	8	21	0.00000
Streptomyces sp. GQFP	2907545	S	13	2	15	0.00000
Streptomyces sp. W1SF4	2305220	S	13	4	17	0.00000
Streptomyces sp. A2-16	2781734	S	13	5	18	0.00000
Streptomyces sp. SUK 48	2582831	S	12	11	23	0.00000
Streptomyces sp. CB01881	2078691	S	12	6	18	0.00000
Streptomyces sp. ITFR-6	3075197	S	12	4	16	0.00000
Streptomyces sp. HP-A2021	2927875	S	11	8	19	0.00000
Streptomyces sp. WZ-12	3030210	S	11	3	14	0.00000
Streptomyces sp. SAT1	1849967	S	10	3	13	0.00000
Streptomyces sp. SCA4-21	3026192	S	10	35	45	0.00000
Streptomyces sp. NA02950	2742137	S	10	2	12	0.00000
Streptomyces sp. XD-27	3062779	S	10	2	12	0.00000
Streptomyces incarnatus	665007	S	358	135	493	0.00003
Streptomyces buecherae	2763006	S	167	61	228	0.00001
Streptomyces albidoflavus	1886	S	122	1240	1362	0.00008
Streptomyces pristinaespiralis	38300	S	107	32	139	0.00001
Streptomyces tsukubensis	83656	S	91	14	105	0.00001
Streptomyces venezuelae	54571	S	87	29	116	0.00001
Streptomyces aurantiacus	47760	S	42	9	51	0.00000
Streptomyces phaeoluteigriseus	114686	S	38	13	51	0.00000
Streptomyces sp. M54	2759525	S	22	58	80	0.00000
Streptomyces griseus	1911	S	16	9	25	0.00000
Streptomyces graminofaciens	68212	S	24	6	30	0.00000
Streptomyces niveus	193462	S	74	16	90	0.00001
Streptomyces longhuiensis	2880933	S	51	8	59	0.00000
Streptomyces collinus	42684	S	49	25	74	0.00000
Streptomyces halobius	2879846	S	48	7	55	0.00000
Streptomyces liangshanensis	2717324	S	47	7	54	0.00000
Streptomyces tendae	1932	S	40	15	55	0.00000
Streptomyces xanthophaeus	67385	S	40	16	56	0.00000
Streptomyces olivoreticuli	68246	S	38	7	45	0.00000
Streptomyces violaceusniger	68280	S	16	10	26	0.00000
Streptomyces hygroscopicus	1912	S	13	16	29	0.00000
Streptomyces roseochromogenus	285450	S	33	9	42	0.00000
Streptomyces dangxiongensis	1442032	S	32	10	42	0.00000
Streptomyces finlayi	67296	S	31	5	36	0.00000
Streptomyces xanthii	2768069	S	28	5	33	0.00000
Streptomyces gardneri	66892	S	27	11	38	0.00000
Streptomyces rimosus	1927	S	27	4	31	0.00000
Streptomyces pluripotens	1355015	S	26	4	30	0.00000
Streptomyces qinzhouensis	2599401	S	26	4	30	0.00000
Streptomyces paludis	2282738	S	25	3	28	0.00000
Streptomyces durmitorensis	319947	S	22	3	25	0.00000
Streptomyces spongiicola	1690221	S	22	5	27	0.00000
Streptomyces spectabilis	68270	S	22	6	28	0.00000
Streptomyces noursei	1971	S	21	10	31	0.00000
Streptomyces armeniacus	83291	S	21	2	23	0.00000
Streptomyces albus	1888	S	20	2	22	0.00000
Streptomyces tuirus	68278	S	18	11	29	0.00000
Streptomyces cyaneochromogenes	2496836	S	18	5	23	0.00000
Streptomyces capitiformicae	2014920	S	16	3	19	0.00000
Streptomyces ficellus	1977088	S	16	4	20	0.00000
Streptomyces marincola	2878388	S	16	1	17	0.00000
Streptomyces nigrescens	1920	S	16	24	40	0.00000
Streptomyces griseoviridis	45398	S	15	3	18	0.00000
Streptomyces clavuligerus	1901	S	15	1	16	0.00000
Streptomyces lincolnensis	1915	S	15	6	21	0.00000
Streptomyces genisteinicus	2768068	S	14	3	17	0.00000
Streptomyces asoensis	249586	S	14	3	17	0.00000
Streptomyces coralus	66880	S	13	5	18	0.00000
Streptomyces cynarae	2981134	S	13	3	16	0.00000
Streptomyces tubbatahanensis	2923272	S	13	1	14	0.00000
Streptomyces chartreusis	1969	S	13	8	21	0.00000
Streptomyces harbinensis	1176198	S	13	2	15	0.00000
Streptomyces avermitilis	33903	S	13	3	16	0.00000
Streptomyces dengpaensis	2049881	S	12	2	14	0.00000
Streptomyces lydicus	47763	S	12	11	23	0.00000
Streptomyces lavendulae	1914	S	12	3	15	0.00000
Streptomyces alfalfae	1642299	S	11	2	13	0.00000
Streptomyces sudanensis	436397	S	11	3	14	0.00000
Streptomyces seoulensis	73044	S	11	3	14	0.00000
Streptomyces hundungensis	1077946	S	11	2	13	0.00000
Streptomyces roseirectus	2768066	S	11	2	13	0.00000
Streptomyces inhibens	2293571	S	10	2	12	0.00000
Streptomyces formicae	1616117	S	10	3	13	0.00000
Streptomyces spinosirectus	2906474	S	10	52	62	0.00000
Kitasatospora sp. HUAS 3-15	3004092	S	22	27	49	0.00000
Kitasatospora fiedleri	2991545	S	12	25	37	0.00000
Streptacidiphilus sp. P02-A3a	2704468	S	31	7	38	0.00000
Peterkaempfera bronchialis	2126346	S	20	7	27	0.00000
Actinacidiphila bryophytorum	1436133	S	14	5	19	0.00000
Actinomyces pacaensis	1852377	S	1015	34	1049	0.00006
Actinomyces sp. oral taxon 414	712122	S	178	21	199	0.00001
Actinomyces sp. oral taxon 171	706438	S	41	19	60	0.00000
Actinomyces sp. oral taxon 169	712116	S	14	18	32	0.00000
Actinomyces sp. 432	2057798	S	14	2	16	0.00000
Actinomyces oris	544580	S	160	239	399	0.00002
Actinomyces marmotae	2737173	S	39	13	52	0.00000
Actinomyces respiraculi	2744574	S	37	43	80	0.00000
Actinomyces capricornis	2755559	S	29	2	31	0.00000
Actinomyces urogenitalis	103621	S	20	2	22	0.00000
Actinomyces trachealis	2763540	S	17	1	18	0.00000
Actinomyces massiliensis	461393	S	17	1	18	0.00000
Actinomyces israelii	1659	S	16	1	17	0.00000
Actinomyces slackii	52774	S	14	1	15	0.00000
Actinomyces radicidentis	111015	S	13	1	14	0.00000
Actinomyces faecalis	2722820	S	12	1	13	0.00000
Schaalia odontolytica	1660	S	587	152	739	0.00005
Schaalia sp. HMT-172	3059028	S	161	84	245	0.00002
Schaalia sp. JY-X169	2758572	S	72	0	72	0.00000
Schaalia sp. ZJ405	2709403	S	14	0	14	0.00000
Schaalia cardiffensis	181487	S	181	12	193	0.00001
Schaalia turicensis	131111	S	68	10	78	0.00000
Schaalia meyeri	52773	S	50	9	59	0.00000
Schaalia radingae	131110	S	27	1	28	0.00000
Trueperella pyogenes	1661	S	1235	52	1287	0.00008
Trueperella abortisuis	445930	S	14	1	15	0.00000
Trueperella bernardiae	59561	S	13	3	16	0.00000
Trueperella pecoris	2733571	S	10	0	10	0.00000
Arcanobacterium buesumense	2722751	S	63	53	116	0.00001
Arcanobacterium haemolyticum	28264	S	25	4	29	0.00000
Arcanobacterium pinnipediorum	1503041	S	15	10	25	0.00000
Mobiluncus sp. Marseille-Q7826	3036302	S	126	3	129	0.00001
Actinobaculum sp. 313	2495645	S	105	1	106	0.00001
Actinotignum urinale	190146	S	16	62	78	0.00000
Pauljensenia hongkongensis	178339	S	33	3	36	0.00000
Changpingibacter yushuensis	2758440	S	29	1	30	0.00000
Gleimia europaea	66228	S	20	3	23	0.00000
Flaviflexus ciconiae	2496867	S	10	0	10	0.00000
Nanchangia anserum	2692125	S	12	0	12	0.00000
Cutibacterium acnes	1747	S	672	106	778	0.00005
Cutibacterium granulosum	33011	S	84	14	98	0.00001
Cutibacterium avidum	33010	S	17	3	20	0.00000
Tessaracoccus timonensis	2161816	S	245	20	265	0.00002
Tessaracoccus sp. T21	3041766	S	59	103	162	0.00001
Tessaracoccus sp. MC1865	2760310	S	27	3	30	0.00000
Tessaracoccus defluvii	1285901	S	40	9	49	0.00000
Tessaracoccus palaemonis	2829499	S	32	48	80	0.00000
Tessaracoccus aquimaris	1332264	S	10	2	12	0.00000
Propionibacterium acidifaciens	556499	S	62	3	65	0.00000
Propionibacterium australiense	119981	S	60	2	62	0.00000
Propionibacterium freudenreichii	1744	S	35	13	48	0.00000
Acidipropionibacterium virtanenii	2057246	S	49	3	52	0.00000
Acidipropionibacterium acidipropionici	1748	S	47	7	54	0.00000
Acidipropionibacterium jensenii	1749	S	22	5	27	0.00000
Microlunatus soli	630515	S	21	0	21	0.00000
Microlunatus elymi	2596828	S	21	1	22	0.00000
Microlunatus sp. Gsoil 973	2672569	S	19	0	19	0.00000
Microlunatus phosphovorus	29405	S	13	0	13	0.00000
Microlunatus sagamiharensis	546874	S	12	1	13	0.00000
Propioniciclava coleopterorum	2714937	S	41	8	49	0.00000
Propioniciclava sp. MC1595	2760308	S	33	4	37	0.00000
Arachnia rubra	1547448	S	40	1	41	0.00000
Arachnia propionica	1750	S	34	1	35	0.00000
Brooklawnia sp. SH051	3041175	S	72	8	80	0.00000
Raineyella fluvialis	2662261	S	32	1	33	0.00000
Vaginimicrobium propionicum	1871034	S	20	1	21	0.00000
Auraticoccus monumenti	675864	S	15	1	16	0.00000
Nocardioides sp. S-34	3095075	S	64	11	75	0.00000
Nocardioides sp. W7	2931390	S	39	6	45	0.00000
Nocardioides sp. HDW12B	2714939	S	20	2	22	0.00000
Nocardioides sp. S5	2017486	S	19	4	23	0.00000
Nocardioides sp. zg-1228	2763008	S	14	2	16	0.00000
Nocardioides sp. JS614	196162	S	13	4	17	0.00000
Nocardioides sp. CF8	110319	S	13	2	15	0.00000
Nocardioides sp. Kera G14	2884264	S	13	1	14	0.00000
Nocardioides sp. cx-173	2898796	S	12	1	13	0.00000
Nocardioides sp. BP30	3036374	S	10	1	11	0.00000
Nocardioides rotundus	1774216	S	168	27	195	0.00001
Nocardioides marmorisolisilvae	1542737	S	131	13	144	0.00001
Nocardioides marinisabuli	419476	S	50	12	62	0.00000
Nocardioides marmotae	2663857	S	49	13	62	0.00000
Nocardioides baekrokdamisoli	1804624	S	31	1	32	0.00000
Nocardioides jishulii	2575440	S	30	5	35	0.00000
Nocardioides houyundeii	2045452	S	23	3	26	0.00000
Nocardioides aromaticivorans	200618	S	19	4	23	0.00000
Nocardioides okcheonensis	2894081	S	13	2	15	0.00000
Nocardioides faecalis	2803858	S	13	2	15	0.00000
Aeromicrobium choanae	1736691	S	144	20	164	0.00001
Aeromicrobium sp. A1-2	2107713	S	12	0	12	0.00000
Aeromicrobium chenweiae	2079793	S	10	1	11	0.00000
Aeromicrobium yanjiei	2662028	S	10	1	11	0.00000
Friedmanniella luteola	546871	S	36	3	39	0.00000
Mumia sp. ZJ1417	2708082	S	22	1	23	0.00000
Solicola gregarius	2908642	S	15	0	15	0.00000
Kribbella sp. CA-293567	3002436	S	15	2	17	0.00000
Kribbella qitaiheensis	1544730	S	12	1	13	0.00000
Actinopolymorpha singaporensis	117157	S	25	1	26	0.00000
Amycolatopsis sp. 2-2	715472	S	81	11	92	0.00001
Amycolatopsis sp. WQ 127309	2932773	S	75	8	83	0.00001
Amycolatopsis sp. EV170708-02-1	2919322	S	63	13	76	0.00000
Amycolatopsis sp. Hca4	2742131	S	46	6	52	0.00000
Amycolatopsis sp. AA4	1896961	S	45	5	50	0.00000
Amycolatopsis sp. CA-230715	2745196	S	32	2	34	0.00000
Amycolatopsis sp. FDAARGOS 1241	2778070	S	23	1	24	0.00000
Amycolatopsis sp. HUAS 11-8	2995223	S	21	1	22	0.00000
Amycolatopsis sp. 2-15	715471	S	18	2	20	0.00000
Amycolatopsis albispora	1804986	S	165	28	193	0.00001
Amycolatopsis mediterranei	33910	S	91	14	105	0.00001
Amycolatopsis roodepoortensis	700274	S	38	7	45	0.00000
Amycolatopsis methanolica	1814	S	14	1	15	0.00000
Saccharothrix syringae	103733	S	118	15	133	0.00001
Saccharothrix sp. 6-C	2781735	S	61	8	69	0.00000
Saccharothrix espanaensis	103731	S	10	1	11	0.00000
Pseudonocardia sp. HH130630-07	1690815	S	60	14	74	0.00000
Pseudonocardia sp. AL041005-10	445576	S	22	5	27	0.00000
Pseudonocardia sp. DSM 110487	2865833	S	17	3	20	0.00000
Pseudonocardia petroleophila	37331	S	13	4	17	0.00000
Pseudonocardia dioxanivorans	240495	S	10	1	11	0.00000
Saccharopolyspora erythraea	1836	S	80	8	88	0.00001
Saccharopolyspora gloriosae	455344	S	23	2	25	0.00000
Saccharopolyspora spinosa	60894	S	18	9	27	0.00000
Saccharopolyspora gregorii	33914	S	16	2	18	0.00000
Lentzea guizhouensis	1586287	S	56	5	61	0.00000
Lentzea sp. HUAS12	2951806	S	39	3	42	0.00000
Saccharomonospora viridis	1852	S	34	2	36	0.00000
Saccharomonospora glauca	40990	S	18	3	21	0.00000
Saccharomonospora xinjiangensis	75294	S	16	1	17	0.00000
Saccharomonospora marina	632569	S	11	1	12	0.00000
Kutzneria albida	43357	S	31	2	33	0.00000
Kutzneria chonburiensis	1483604	S	23	1	24	0.00000
Alloactinosynnema sp. L-07	1653480	S	46	4	50	0.00000
Kibdelosporangium phytohabitans	860235	S	43	2	45	0.00000
Umezawaea sp. Da 62-37	3075927	S	39	3	42	0.00000
Actinokineospora sp. UTMC 2448	2268449	S	31	3	34	0.00000
Crossiella sp. CA-258035	2981138	S	24	2	26	0.00000
Allokutzneria albata	211114	S	21	1	22	0.00000
Allosaccharopolyspora coralli	2665642	S	11	0	11	0.00000
Micromonospora sp. WMMD1155	3016094	S	63	64	127	0.00001
Micromonospora sp. WMMD882	3015151	S	29	6	35	0.00000
Micromonospora sp. WMMA1976	3014995	S	28	40	68	0.00000
Micromonospora sp. WMMD712	3016096	S	20	32	52	0.00000
Micromonospora sp. WMMA2032	2039870	S	19	18	37	0.00000
Verrucosispora sp. NA02020	2742132	S	14	3	17	0.00000
Micromonospora sp. NBRC 110009	3061627	S	11	3	14	0.00000
Verrucosispora sp. WMMC514	3015156	S	11	4	15	0.00000
Micromonospora sp. WMMD998	3016092	S	10	5	15	0.00000
Micromonospora echinofusca	47858	S	66	18	84	0.00001
Micromonospora echinaurantiaca	47857	S	26	8	34	0.00000
Micromonospora coxensis	356852	S	21	7	28	0.00000
Micromonospora purpureochromogenes	47872	S	21	7	28	0.00000
Micromonospora chokoriensis	356851	S	20	7	27	0.00000
Micromonospora craniellae	2294034	S	16	4	20	0.00000
Micromonospora krabiensis	307121	S	15	3	18	0.00000
Micromonospora halotolerans	709879	S	14	6	20	0.00000
Micromonospora profundi	1420889	S	13	2	15	0.00000
Actinoplanes sp. N902-109	649831	S	146	43	189	0.00001
Actinoplanes sp. OR16	946334	S	21	17	38	0.00000
Actinoplanes sp. NRRL 3884	3040509	S	21	42	63	0.00000
Actinoplanes sp. L3-i22	2836373	S	17	20	37	0.00000
Actinoplanes friuliensis	196914	S	58	10	68	0.00000
Actinoplanes ianthinogenes	122358	S	39	50	89	0.00001
Actinoplanes teichomyceticus	1867	S	25	21	46	0.00000
Actinoplanes sichuanensis	512349	S	24	8	32	0.00000
Actinoplanes missouriensis	1866	S	14	9	23	0.00000
Actinoplanes derwentensis	113562	S	13	4	17	0.00000
Dactylosporangium fulvum	53359	S	66	27	93	0.00001
Dactylosporangium matsuzakiense	53360	S	20	78	98	0.00001
Dactylosporangium roseum	47989	S	10	5	15	0.00000
Phytohabitans flavus	1076124	S	35	49	84	0.00001
Actinocatenispora sera	390989	S	10	73	83	0.00001
Couchioplanes caeruleus	56438	S	56	6	62	0.00000
Plantactinospora sp. KBS50	2024580	S	13	30	43	0.00000
Natronosporangium hydrolyticum	2811111	S	26	0	26	0.00000
Catellatospora sp. IY07-71	2728827	S	21	1	22	0.00000
Nonomuraea sp. ATCC 55076	1909395	S	72	9	81	0.00000
Nonomuraea gerenzanensis	93944	S	59	8	67	0.00000
Nonomuraea coxensis	404386	S	57	5	62	0.00000
Streptosporangium roseum	2001	S	31	22	53	0.00000
Streptosporangium sp. 'caverna'	2202249	S	22	12	34	0.00000
Thermobispora bispora	2006	S	14	0	14	0.00000
Nocardiopsis dassonvillei	2014	S	43	33	76	0.00000
Nocardiopsis gilva	280236	S	11	0	11	0.00000
Nocardiopsis exhalans	163604	S	10	1	11	0.00000
Spiractinospora alimapuensis	2820884	S	58	1	59	0.00000
Thermobifida halotolerans	483545	S	15	1	16	0.00000
Streptomonospora litoralis	2498135	S	10	0	10	0.00000
Actinomadura sp. WMMB 499	1219491	S	23	4	27	0.00000
Actinomadura madurae	1993	S	21	8	29	0.00000
Actinomadura verrucosospora	46165	S	12	4	16	0.00000
Actinomadura graeca	2750812	S	12	2	14	0.00000
Thermomonospora curvata	2020	S	20	3	23	0.00000
Jiangella alkaliphila	419479	S	257	24	281	0.00002
Jiangella sp. DSM 45060	1798224	S	95	9	104	0.00001
Modestobacter sp. L9-4	2851567	S	62	5	67	0.00000
Modestobacter marinus	477641	S	51	4	55	0.00000
Geodermatophilus sp. DSM 44513	1528104	S	32	3	35	0.00000
Geodermatophilus obscurus	1861	S	11	0	11	0.00000
Blastococcus saxobsidens	138336	S	17	1	18	0.00000
Frankia sp. ArI3	1858	S	15	4	19	0.00000
Frankia sp. QA3	710111	S	13	4	17	0.00000
Frankia alni	1859	S	10	3	13	0.00000
Pseudofrankia inefficax	298654	S	50	2	52	0.00000
Nakamurella multipartita	53461	S	43	3	46	0.00000
Nakamurella sp. PAMC28650	2762325	S	11	0	11	0.00000
Epidermidibacterium keratini	1891644	S	44	4	48	0.00000
Stackebrandtia nassauensis	283811	S	36	1	37	0.00000
Catenulispora acidiphila	304895	S	34	1	35	0.00000
Candidatus Planktophila vernalis	1884907	S	12	0	12	0.00000
Candidatus Planktophila sulfonica	1884904	S	10	0	10	0.00000
Kineococcus radiotolerans	131568	S	21	1	22	0.00000
Jatrophihabitans sp. SB3-54	2944128	S	10	0	10	0.00000
Actinopolyspora erythraea	414996	S	16	0	16	0.00000
Conexibacter woesei	191495	S	437	33	470	0.00003
Conexibacter sp. SYSU D00693	2812560	S	79	12	91	0.00001
Conexibacter sp. S30A1	2937800	S	14	0	14	0.00000
Paraconexibacter antarcticus	2949664	S	76	8	84	0.00001
Baekduia soli	496014	S	27	3	30	0.00000
Baekduia alba	2997333	S	13	1	14	0.00000
Capillimicrobium parvum	2884022	S	26	2	28	0.00000
Miltoncostaea marina	2843215	S	104	2	106	0.00001
Miltoncostaea oceani	2843216	S	13	0	13	0.00000
Thermoleophilum album	29539	S	20	0	20	0.00000
Rubrobacter radiotolerans	42256	S	110	2	112	0.00001
Rubrobacter marinus	2653852	S	77	1	78	0.00000
Rubrobacter xylanophilus	49319	S	47	0	47	0.00000
Rubrobacter tropicus	2653851	S	23	0	23	0.00000
Rubrobacter indicoceani	2051957	S	17	0	17	0.00000
Iamia majanohamensis	467976	S	50	1	51	0.00000
Iamia sp. SCSIO 61187	2722752	S	42	1	43	0.00000
Aquihabitans sp. G128	2849779	S	26	1	27	0.00000
Dermatobacter hominis	2884263	S	15	0	15	0.00000
Actinomarinicola tropica	2789776	S	12	0	12	0.00000
Euzebya pacifica	1608957	S	78	2	80	0.00000
Egicoccus halophilus	1670830	S	20	1	21	0.00000
Egibacter rhizosphaerae	1670831	S	16	0	16	0.00000
Synechococcus sp. CBW1108	1353147	S	107	17	124	0.00001
Synechococcus sp. BMK-MC-1	1442551	S	101	26	127	0.00001
Synechococcus sp. CC9605	110662	S	81	45	126	0.00001
Synechococcus sp. TAK9802	1442558	S	61	91	152	0.00001
Synechococcus sp. CBW1107	2789857	S	56	53	109	0.00001
Synechococcus sp. PROS-7-1	1442556	S	24	7	31	0.00000
Synechococcus sp. HK01-R	2751171	S	23	2	25	0.00000
Synechococcus sp. CBW1004	1353136	S	23	4	27	0.00000
Synechococcus sp. RSCCF101	2511069	S	22	2	24	0.00000
Synechococcus sp. NB0720_010	2907159	S	16	3	19	0.00000
Synechococcus sp. RS9902	221345	S	16	20	36	0.00000
Synechococcus sp. JA-2-3B'a(2-13)	321332	S	15	2	17	0.00000
Synechococcus sp. M16.1	1442553	S	14	25	39	0.00000
Synechococcus sp. PROS-U-1	1400866	S	13	1	14	0.00000
Synechococcus sp. MVIR-18-1	1386941	S	13	13	26	0.00000
Synechococcus sp. KORDI-49	585423	S	11	6	17	0.00000
Synechococcus sp. Minos11	221341	S	10	0	10	0.00000
Synechococcus elongatus	32046	S	10	2	12	0.00000
Cyanobium usitatum	2304190	S	53	11	64	0.00000
Cyanobium gracile	59930	S	47	8	55	0.00000
Cyanobium sp. NIES-981	1851505	S	15	3	18	0.00000
Synechocystis sp. CACIAM 05	1933929	S	20	46	66	0.00000
Synechocystis sp. PCC 6714	1147	S	16	3	19	0.00000
Geitlerinema sp. PCC 7407	1173025	S	291	63	354	0.00002
Oscillatoria nigro-viridis	482564	S	32	5	37	0.00000
Oscillatoria acuminata	118323	S	11	0	11	0.00000
Phormidium yuhuli	2974039	S	20	1	21	0.00000
Planktothrix agardhii	1160	S	36	43	79	0.00000
