name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Nonlabens ulvanivorans	906888	S	11	1	12	0.00000
Formosa sediminum	2594004	S	148	44	192	0.00001
Formosa agariphila	320324	S	95	25	120	0.00001
Gramella sp. MAR_2010_147	1250205	S	79	11	90	0.00001
Christiangramia echinicola	279359	S	67	8	75	0.00001
Christiangramia fulva	2126553	S	46	4	50	0.00000
Christiangramia forsetii	411153	S	27	7	34	0.00000
Christiangramia salexigens	1913577	S	16	1	17	0.00000
Polaribacter sp. L3A8	2686361	S	21	19	40	0.00000
Polaribacter sp. KT 15	1896175	S	20	23	43	0.00000
Polaribacter sp. SA4-10	754397	S	12	7	19	0.00000
Polaribacter sp. MED152	313598	S	11	12	23	0.00000
Polaribacter huanghezhanensis	1354726	S	16	7	23	0.00000
Polaribacter reichenbachii	996801	S	12	10	22	0.00000
Muricauda sp. SCSIO 64092	2908842	S	30	0	30	0.00000
Allomuricauda sp.	192149	S	27	12	39	0.00000
Muricauda sp. SCSIO 65647	2908843	S	27	0	27	0.00000
Allomuricauda lutaonensis	516051	S	16	4	20	0.00000
Allomuricauda oceani	2698672	S	16	7	23	0.00000
Cellulophaga lytica	979	S	47	33	80	0.00001
Cellulophaga sp. L1A9	2686362	S	19	9	28	0.00000
Cellulophaga omnivescoria	1888890	S	12	8	20	0.00000
Tenacibaculum jejuense	584609	S	48	29	77	0.00001
Tenacibaculum tangerinum	3038772	S	11	18	29	0.00000
Amniculibacterium sp. G2-70	2767188	S	120	88	208	0.00001
Arenibacter algicola	616991	S	101	53	154	0.00001
Antarcticibacterium sp. 1MA-6-2	2908210	S	53	6	59	0.00000
Antarcticibacterium flavum	2058175	S	38	9	47	0.00000
Robiginitalea biformata	252307	S	92	2	94	0.00001
Zunongwangia sp. SCSIO 43204	2779359	S	10	43	53	0.00000
Zunongwangia profunda	398743	S	16	32	48	0.00000
Zobellia galactanivorans	63186	S	76	5	81	0.00001
Kordia antarctica	1218801	S	73	10	83	0.00001
Seonamhaeicola sp. ML3	2937786	S	56	10	66	0.00000
Hwangdonia sp. SCSIO 19198	3075823	S	62	21	83	0.00001
Aequorivita sp. Ant34-E75	3040348	S	19	19	38	0.00000
Aequorivita sublithincola	101385	S	13	11	24	0.00000
Algibacter sp. L1A34	2686365	S	54	25	79	0.00001
Winogradskyella sp. PC-19	754417	S	11	5	16	0.00000
Winogradskyella sediminis	1382466	S	11	17	28	0.00000
Aquimarina sp. TRL1	2736252	S	28	2	30	0.00000
Aquimarina sp. BL5	1714860	S	10	0	10	0.00000
Aestuariibaculum sp. YM273	3070659	S	35	9	44	0.00000
Aestuariibaculum lutulentum	2920935	S	18	4	22	0.00000
Lacinutrix sp. WUR7	2653681	S	28	12	40	0.00000
Salegentibacter sp. T436	1729720	S	25	23	48	0.00000
Salegentibacter salegens	143223	S	11	1	12	0.00000
Aureibaculum algae	2584122	S	42	5	47	0.00000
Dokdonia sp. PRO95	1239415	S	22	2	24	0.00000
Dokdonia sp. MED134	313590	S	14	5	19	0.00000
Leeuwenhoekiella sp. ZYFB001	2719912	S	32	14	46	0.00000
Pukyongia salina	2094025	S	37	3	40	0.00000
Flavivirga eckloniae	1803846	S	35	5	40	0.00000
Urechidicola croceus	1850246	S	33	21	54	0.00000
Flagellimonas sp. CMM7	2654676	S	23	2	25	0.00000
Galbibacter sp. BG1	1170699	S	31	2	33	0.00000
Sinomicrobium kalidii	2900738	S	31	0	31	0.00000
Tamlana carrageenivorans	2069432	S	23	7	30	0.00000
Pseudalgibacter alginicilyticus	1736674	S	30	13	43	0.00000
Olleya sp. YS	3028318	S	25	10	35	0.00000
Siansivirga zeaxanthinifaciens	762954	S	25	9	34	0.00000
Imtechella halotolerans	1165090	S	24	2	26	0.00000
Mangrovimonas sp. YM274	3070660	S	23	4	27	0.00000
Lutimonas sp. YSD2104	3060215	S	20	1	21	0.00000
Muriicola soli	2507538	S	20	1	21	0.00000
Candidatus Arcticimaribacter forsetii	2820661	S	17	2	19	0.00000
Aggregatimonas sangjinii	2583587	S	15	0	15	0.00000
Zhouia spongiae	2202721	S	14	3	17	0.00000
Wenyingzhuangia fucanilytica	1790137	S	12	2	14	0.00000
Gilvibacter sp. SZ-19	754429	S	11	4	15	0.00000
Sediminicola sp. YIK13	1453352	S	10	1	11	0.00000
Psychroserpens ponticola	2932268	S	10	4	14	0.00000
Chryseobacterium sp.	1871047	S	102	29	131	0.00001
Chryseobacterium sp. Y16C	2920939	S	74	55	129	0.00001
Chryseobacterium sp. G0186	2487064	S	71	39	110	0.00001
Chryseobacterium sp. 6424	2039166	S	38	6	44	0.00000
Chryseobacterium sp. MA9	2966625	S	24	21	45	0.00000
Chryseobacterium sp. LJ668	2864040	S	16	3	19	0.00000
Chryseobacterium sp. G0201	2487065	S	16	5	21	0.00000
Chryseobacterium sp. T16E-39	2015076	S	10	1	11	0.00000
Chryseobacterium oryzae	2929799	S	120	37	157	0.00001
Chryseobacterium camelliae	1265445	S	75	14	89	0.00001
Chryseobacterium joostei	112234	S	69	28	97	0.00001
Chryseobacterium glaciei	1685010	S	69	19	88	0.00001
Chryseobacterium indologenes	253	S	62	22	84	0.00001
Chryseobacterium indoltheticum	254	S	61	17	78	0.00001
Chryseobacterium arthrosphaerae	651561	S	55	17	72	0.00001
Chryseobacterium piperi	558152	S	52	6	58	0.00000
Chryseobacterium panacisoli	1807141	S	26	17	43	0.00000
Chryseobacterium aureum	2497456	S	23	6	29	0.00000
Chryseobacterium lactis	1241981	S	18	5	23	0.00000
Chryseobacterium nakagawai	1241982	S	18	21	39	0.00000
Chryseobacterium salivictor	2547600	S	17	8	25	0.00000
Chryseobacterium taklimakanense	536441	S	15	3	18	0.00000
Chryseobacterium suipulveris	2929800	S	15	2	17	0.00000
Chryseobacterium faecale	2852098	S	14	0	14	0.00000
Chryseobacterium gallinarum	1324352	S	14	2	16	0.00000
Chryseobacterium manosquense	2754694	S	13	5	18	0.00000
Kaistella sp. 97-N-M2	2908645	S	91	8	99	0.00001
Kaistella jeonii	266749	S	37	3	40	0.00000
Kaistella flava (ex Peng et al. 2021)	2038776	S	13	2	15	0.00000
Kaistella daneshvariae	2487074	S	12	1	13	0.00000
Kaistella carnis	1241979	S	11	2	13	0.00000
Candidatus Kaistella beijingensis	2820270	S	11	2	13	0.00000
Epilithonimonas vandammei	2487072	S	48	31	79	0.00001
Epilithonimonas zeae	1416779	S	11	1	12	0.00000
Ornithobacterium rhinotracheale	28251	S	1079	142	1221	0.00009
Candidatus Ornithobacterium hominis	2497989	S	57	3	60	0.00000
Elizabethkingia bruuniana	1756149	S	214	152	366	0.00003
Elizabethkingia anophelis	1117645	S	50	108	158	0.00001
Elizabethkingia sp. JS20170427COW	2583851	S	33	3	36	0.00000
Elizabethkingia meningoseptica	238	S	31	2	33	0.00000
Elizabethkingia ursingii	1756150	S	16	7	23	0.00000
Riemerella anatipestifer	34085	S	26	2	28	0.00000
Riemerella columbina	103810	S	26	3	29	0.00000
Apibacter raozihei	2500547	S	10	0	10	0.00000
Weeksella virosa	1014	S	32	3	35	0.00000
Cloacibacterium caeni	2004710	S	11	21	32	0.00000
Empedobacter falsenii	343874	S	11	17	28	0.00000
Faecalibacter sp. LW9	3103144	S	22	2	24	0.00000
Bergeyella cardium	1585976	S	21	2	23	0.00000
Cruoricaptor ignavus	1118202	S	17	1	18	0.00000
Blattabacterium cuenoti	1653831	S	108	35	143	0.00001
Ichthyobacterium seriolicida	242600	S	91	0	91	0.00001
Paracrocinitomix mangrovi	2862509	S	27	0	27	0.00000
Fluviicola taffensis	191579	S	13	0	13	0.00000
Parvicella tangerina	2829795	S	19	0	19	0.00000
Hymenobacter sp. APR13	1356852	S	203	306	509	0.00004
Hymenobacter sp. YIM 151858-1	2987688	S	173	41	214	0.00001
Hymenobacter sp. BRD67	2675877	S	155	100	255	0.00002
Hymenobacter sp. DG01	2584940	S	148	48	196	0.00001
Hymenobacter sp. YIM 151500-1	2987689	S	112	17	129	0.00001
Hymenobacter sp. PAMC 26628	1484118	S	110	28	138	0.00001
Hymenobacter sp. DG25A	1385663	S	108	41	149	0.00001
Hymenobacter sp. 5317J-9	2932250	S	80	21	101	0.00001
Hymenobacter sp. HDW8	2714932	S	27	56	83	0.00001
Hymenobacter sp. BT18	2835648	S	25	4	29	0.00000
Hymenobacter sp. DG25B	1385664	S	14	5	19	0.00000
Hymenobacter sp. NBH84	2596915	S	13	2	15	0.00000
Hymenobacter sp. BRD128	2675878	S	11	1	12	0.00000
Hymenobacter radiodurans	2496028	S	328	742	1070	0.00007
Hymenobacter jejuensis	2502781	S	192	16	208	0.00001
Hymenobacter busanensis	2607656	S	145	19	164	0.00001
Hymenobacter swuensis	1446467	S	121	30	151	0.00001
Hymenobacter qilianensis	1385715	S	110	17	127	0.00001
Hymenobacter aerilatus	2932251	S	93	18	111	0.00001
Hymenobacter nivis	1850093	S	88	23	111	0.00001
Hymenobacter oligotrophus	2319843	S	77	19	96	0.00001
Hymenobacter cellulosilyticus	2932248	S	76	15	91	0.00001
Hymenobacter tibetensis	497967	S	74	8	82	0.00001
Hymenobacter sedentarius	1411621	S	70	11	81	0.00001
Hymenobacter canadensis	2999067	S	59	37	96	0.00001
Hymenobacter volaticus	2932254	S	55	5	60	0.00000
Hymenobacter monticola	1705399	S	52	9	61	0.00000
Hymenobacter cellulosivorans	2932249	S	26	5	31	0.00000
Hymenobacter yonginensis	748197	S	24	31	55	0.00000
Hymenobacter baengnokdamensis	2615203	S	15	11	26	0.00000
Hymenobacter sediminicola	2761579	S	10	1	11	0.00000
Pontibacter kalidii	2592049	S	579	57	636	0.00004
Pontibacter actiniarum	323450	S	163	14	177	0.00001
Pontibacter pudoricolor	2694930	S	143	9	152	0.00001
Pontibacter sp. SGAir0037	2571030	S	130	12	142	0.00001
Pontibacter russatus	2694929	S	132	13	145	0.00001
Pontibacter akesuensis	388950	S	109	9	118	0.00001
Pontibacter korlensis	400092	S	41	2	43	0.00000
Adhaeribacter swui	2086471	S	150	7	157	0.00001
Adhaeribacter radiodurans	2745197	S	56	2	58	0.00000
Rufibacter tibetensis	512763	S	53	8	61	0.00000
Rufibacter sp. DG15C	1379909	S	25	19	44	0.00000
Rufibacter radiotolerans	1379910	S	15	2	17	0.00000
Nibribacter ruber	2698458	S	69	60	129	0.00001
Dyadobacter pollutisoli	2910158	S	307	13	320	0.00002
Dyadobacter chenwenxiniae	2906456	S	188	25	213	0.00001
Dyadobacter fermentans	94254	S	113	4	117	0.00001
Dyadobacter sandarakinus	2747268	S	37	1	38	0.00000
Dyadobacter chenhuakuii	2909339	S	36	6	42	0.00000
Dyadobacter fanqingshengii	2906443	S	27	5	32	0.00000
Dyadobacter sp. NIV53	2861765	S	16	0	16	0.00000
Fibrella aestuarina	651143	S	202	12	214	0.00001
Runella slithyformis	106	S	85	4	89	0.00001
Runella rosea	2259595	S	47	2	49	0.00000
Runella sp. SP2	2268026	S	31	0	31	0.00000
Larkinella insperata	332158	S	39	2	41	0.00000
Emticicia oligotrophica	312279	S	21	0	21	0.00000
Emticicia sp. 21SJ11W-3	2916755	S	15	0	15	0.00000
Leadbetterella byssophila	316068	S	19	1	20	0.00000
Marinilongibacter aquaticus	2975157	S	12	0	12	0.00000
Spirosoma pollinicola	2057025	S	161	4	165	0.00001
Spirosoma montaniterrae	1178516	S	138	5	143	0.00001
Spirosoma rhododendri	2728024	S	129	7	136	0.00001
Spirosoma rigui	564064	S	84	3	87	0.00001
Spirosoma taeanense	2735870	S	61	2	63	0.00000
Spirosoma aerolatum	1211326	S	46	1	47	0.00000
Spirosoma oryzicola	2898794	S	35	0	35	0.00000
Spirosoma radiotolerans	1379870	S	33	1	34	0.00000
Spirosoma endbachense	2666025	S	20	4	24	0.00000
Spirosoma aureum	2692134	S	14	3	17	0.00000
Spirosoma foliorum	2710596	S	11	0	11	0.00000
Tellurirhabdus rosea	2674997	S	222	16	238	0.00002
Tellurirhabdus bombi	2907205	S	38	2	40	0.00000
Rhodocytophaga rosea	2704465	S	133	2	135	0.00001
Aquirufa antheringensis	2516559	S	15	4	19	0.00000
Algoriphagus sp. Y33	2772483	S	78	88	166	0.00001
Algoriphagus sp. NG3	3097546	S	27	34	61	0.00000
Algoriphagus machipongonensis	388413	S	16	0	16	0.00000
Algoriphagus sanaruensis	1727163	S	14	0	14	0.00000
Echinicola strongylocentroti	1795355	S	48	1	49	0.00000
Echinicola rosea	1807691	S	31	2	33	0.00000
Echinicola sp. 20G	2781961	S	24	0	24	0.00000
Echinicola vietnamensis	390884	S	22	1	23	0.00000
Echinicola soli	2591634	S	14	0	14	0.00000
Echinicola marina	2859768	S	10	0	10	0.00000
Aquiflexum balticum	280473	S	42	1	43	0.00000
Cyclobacterium marinum	104	S	12	0	12	0.00000
Belliella baltica	232259	S	14	0	14	0.00000
Mongoliitalea daihaiensis	2782006	S	14	0	14	0.00000
Fulvivirga maritima	2904247	S	224	9	233	0.00002
Fulvivirga ligni	2904246	S	32	0	32	0.00000
Fulvivirga ulvae	2904245	S	20	0	20	0.00000
Chryseolinea soli	2321403	S	37	0	37	0.00000
Catalinimonas niigatensis	1397264	S	158	3	161	0.00001
Porifericola rhodea	930972	S	33	0	33	0.00000
Marivirga tractuosa	1006	S	64	8	72	0.00001
Marivirga harenae	2010992	S	38	1	39	0.00000
Marivirga sp. BDSF4-3	3059078	S	21	2	23	0.00000
Flammeovirga pectinis	2494373	S	40	7	47	0.00000
Flammeovirga sp. MY04	1191459	S	11	15	26	0.00000
Chondrinema litorale	2994555	S	11	0	11	0.00000
Roseivirga spongicola	333140	S	75	3	78	0.00001
Cardinium endosymbiont of Sogatella furcifera	650378	S	36	2	38	0.00000
Reichenbachiella carrageenanivorans	2979869	S	12	0	12	0.00000
Mangrovivirga cuniculi	2715131	S	14	0	14	0.00000
Sphingobacterium sp. SYP-B4668	2996035	S	189	17	206	0.00001
Sphingobacterium sp. KACC 22765	3025669	S	54	4	58	0.00000
Sphingobacterium sp. DR205	2713573	S	52	6	58	0.00000
Sphingobacterium sp. ML3W	1538644	S	41	8	49	0.00000
Sphingobacterium sp. BN32	3058432	S	36	6	42	0.00000
Sphingobacterium sp. B29	1933220	S	34	146	180	0.00001
Sphingobacterium sp. dk4302	2662364	S	26	2	28	0.00000
Sphingobacterium sp.	341027	S	22	22	44	0.00000
Sphingobacterium sp. WM	3031802	S	18	2	20	0.00000
Sphingobacterium sp. UDSM-2020	2795738	S	17	2	19	0.00000
Sphingobacterium sp. LZ7M1	2961941	S	11	2	13	0.00000
Sphingobacterium thalpophilum	259	S	485	97	582	0.00004
Sphingobacterium daejeonense	371142	S	69	7	76	0.00001
Sphingobacterium multivorum	28454	S	62	39	101	0.00001
Sphingobacterium spiritivorum	258	S	28	4	32	0.00000
Sphingobacterium psychroaquaticum	561061	S	28	2	30	0.00000
Sphingobacterium faecium	34087	S	13	12	25	0.00000
Sphingobacterium bambusae	662858	S	11	0	11	0.00000
Mucilaginibacter sp. 21P	2778902	S	130	7	137	0.00001
Mucilaginibacter sp. 5C4	3048589	S	101	7	108	0.00001
Mucilaginibacter sp. SMC90	2929803	S	20	2	22	0.00000
Mucilaginibacter sp. KACC 22773	3025671	S	16	1	17	0.00000
Mucilaginibacter gotjawali	1550579	S	154	5	159	0.00001
Mucilaginibacter daejeonensis	398049	S	145	7	152	0.00001
Mucilaginibacter paludis	423351	S	135	6	141	0.00001
Mucilaginibacter ginsenosidivorans	398053	S	92	3	95	0.00001
Mucilaginibacter ginsenosidivorax	862126	S	63	6	69	0.00000
Mucilaginibacter mali	2740462	S	60	2	62	0.00000
Mucilaginibacter jinjuensis	1176721	S	27	1	28	0.00000
Mucilaginibacter rubeus	2027860	S	22	264	286	0.00002
Mucilaginibacter gossypii	551996	S	21	37	58	0.00000
Mucilaginibacter xinganensis	1234841	S	18	1	19	0.00000
Mucilaginibacter mallensis	652787	S	16	0	16	0.00000
Mucilaginibacter sabulilitoris	1173583	S	15	0	15	0.00000
Mucilaginibacter celer	2305508	S	12	0	12	0.00000
Mucilaginibacter robiniae	2728022	S	11	0	11	0.00000
Pedobacter sp.	1411316	S	182	76	258	0.00002
Pedobacter sp. G11	2482728	S	102	53	155	0.00001
Pedobacter sp. PACM 27299	1727164	S	23	75	98	0.00001
Pedobacter sp. SL55	2995161	S	11	1	12	0.00000
Pedobacter endophyticus	2789740	S	85	26	111	0.00001
Pedobacter schmidteae	2201271	S	64	21	85	0.00001
Pedobacter suwonensis	332999	S	45	45	90	0.00001
Pedobacter heparinus	984	S	44	13	57	0.00000
Pedobacter ginsengisoli	363852	S	31	9	40	0.00000
Pedobacter gandavensis	2679963	S	24	89	113	0.00001
Pedobacter roseus	336820	S	18	27	45	0.00000
Anseongella ginsenosidimutans	496056	S	204	3	207	0.00001
Pseudopedobacter saltans	151895	S	57	15	72	0.00001
Solitalea lacus	2911172	S	41	4	45	0.00000
Solitalea canadensis	995	S	10	0	10	0.00000
Olivibacter sp. LS-1	2592345	S	24	1	25	0.00000
Chitinophaga horti	2920382	S	395	54	449	0.00003
Chitinophaga filiformis	104663	S	312	48	360	0.00003
Chitinophaga oryzae	2725414	S	115	15	130	0.00001
Chitinophaga sp. HK235	2952571	S	42	5	47	0.00000
Chitinophaga sp. XS-30	2604421	S	35	3	38	0.00000
Chitinophaga sp. LS1	3051176	S	26	29	55	0.00000
Chitinophaga agri	2703787	S	70	11	81	0.00001
Chitinophaga sancti	1004	S	46	29	75	0.00001
Chitinophaga pinensis	79329	S	20	2	22	0.00000
Chitinophaga caeni	2029983	S	15	1	16	0.00000
Niabella soli	446683	S	235	34	269	0.00002
Niabella ginsenosidivorans	1176587	S	90	9	99	0.00001
Arachidicoccus soli	2341117	S	71	11	82	0.00001
Arachidicoccus sp. BS20	1850526	S	42	4	46	0.00000
Arachidicoccus sp. B3-10	2545455	S	24	2	26	0.00000
Arachidicoccus terrestris	2875539	S	60	5	65	0.00000
Arachidicoccus ginsenosidivorans	496057	S	10	1	11	0.00000
Paraflavitalea speifideiaquila	3076558	S	72	13	85	0.00001
Paraflavitalea soli	2315862	S	55	12	67	0.00000
Flavihumibacter fluvii	2838157	S	94	8	102	0.00001
Flavihumibacter rivuli	2838156	S	16	2	18	0.00000
Longitalea sp. SCSIO 12813	3069118	S	100	1	101	0.00001
Niastella koreensis	354356	S	84	18	102	0.00001
Filimonas lacunae	477680	S	82	18	100	0.00001
Pseudobacter ginsenosidimutans	661488	S	42	7	49	0.00000
Flavisolibacter ginsenosidimutans	661481	S	33	3	36	0.00000
Phnomibacter ginsenosidimutans	2676868	S	28	5	33	0.00000
Panacibacter ginsenosidivorans	1813871	S	22	2	24	0.00000
Ferruginibacter albus	2875540	S	11	1	12	0.00000
Aureispira sp. CCB-E	3051121	S	76	36	112	0.00001
Saprospira grandis	1008	S	32	0	32	0.00000
Saprospira sp. CCB-QB6	3023936	S	14	0	14	0.00000
Haliscomenobacter hydrossis	2350	S	52	0	52	0.00000
Candidatus Sulfidibacterium hydrothermale	2875962	S	68	0	68	0.00000
Chlorobaculum limnaeum	274537	S	131	11	142	0.00001
Chlorobaculum tepidum	1097	S	48	7	55	0.00000
Chlorobaculum parvum	274539	S	43	3	46	0.00000
Chlorobaculum sp. MV4-Y	2976335	S	41	6	47	0.00000
Prosthecochloris sp. CIB 2401	1868325	S	133	13	146	0.00001
Prosthecochloris sp. GSB1	281093	S	56	2	58	0.00000
Prosthecochloris sp. SCSIO W1101	2992242	S	18	7	25	0.00000
Prosthecochloris sp. HL-130-GSB	1974213	S	10	0	10	0.00000
Prosthecochloris aestuarii	1102	S	25	0	25	0.00000
Chlorobium limicola	1092	S	80	3	83	0.00001
Chlorobium phaeobacteroides	1096	S	62	1	63	0.00000
Chlorobium phaeovibrioides	1094	S	19	1	20	0.00000
Pelodictyon phaeoclathratiforme	34090	S	41	2	43	0.00000
Pelodictyon luteolum	1100	S	35	2	37	0.00000
Chloroherpeton thalassium	100716	S	27	0	27	0.00000
Rhodothermus marinus	29549	S	106	5	111	0.00001
Rhodocaloribacter litoris	2558931	S	62	3	65	0.00000
Salinibacter ruber	146919	S	122	0	122	0.00001
Melioribacter roseus	1134405	S	117	0	117	0.00001
Ignavibacterium album	591197	S	30	3	33	0.00000
Ignavibacterium sp.	2651167	S	10	1	11	0.00000
Cyclonatronum proteinivorum	1457365	S	115	0	115	0.00001
Candidatus Cloacimonas acidaminovorans	456827	S	153	0	153	0.00001
Gemmatirosa kalamazoonensis	861299	S	68	9	77	0.00001
Gemmatimonas groenlandica	2732249	S	32	3	35	0.00000
Gemmatimonas aurantiaca	173480	S	17	2	19	0.00000
Fibrobacter succinogenes	833	S	107	0	107	0.00001
Escherichia coli	562	S	134372	426878	561250	0.03922
Escherichia albertii	208962	S	473	146	619	0.00004
Escherichia fergusonii	564	S	210	158	368	0.00003
Escherichia sp. E4742	2044467	S	142	83	225	0.00002
Escherichia marmotae	1499973	S	145	34	179	0.00001
Klebsiella grimontii	2058152	S	449	422	871	0.00006
Klebsiella pneumoniae	573	S	264	927	1191	0.00008
Klebsiella quasipneumoniae	1463165	S	139	86	225	0.00002
Klebsiella michiganensis	1134687	S	65	23	88	0.00001
Klebsiella aerogenes	548	S	57	4	61	0.00000
Klebsiella oxytoca	571	S	49	3	52	0.00000
Klebsiella variicola	244366	S	48	29	77	0.00001
Klebsiella electrica	1259973	S	35	3	38	0.00000
Klebsiella huaxiensis	2153354	S	21	1	22	0.00000
Klebsiella pasteurii	2587529	S	14	11	25	0.00000
Raoultella planticola	575	S	35	5	40	0.00000
Raoultella ornithinolytica	54291	S	30	71	101	0.00001
Raoultella terrigena	577	S	15	1	16	0.00000
Citrobacter freundii	546	S	141	282	423	0.00003
Citrobacter braakii	57706	S	44	226	270	0.00002
Citrobacter portucalensis	1639133	S	32	31	63	0.00000
Citrobacter sedlakii	67826	S	22	21	43	0.00000
Citrobacter sp. RHB25-C09	2742624	S	15	1	16	0.00000
Citrobacter sp. R56	1573676	S	15	18	33	0.00000
Citrobacter farmeri	67824	S	33	4	37	0.00000
Citrobacter rodentium	67825	S	21	8	29	0.00000
Citrobacter tructae	2562449	S	14	1	15	0.00000
Citrobacter koseri	545	S	13	11	24	0.00000
Citrobacter amalonaticus	35703	S	12	11	23	0.00000
Citrobacter pasteurii	1563222	S	10	6	16	0.00000
Enterobacter hormaechei	158836	S	52	234	286	0.00002
Enterobacter cancerogenus	69218	S	42	4	46	0.00000
Enterobacter kobei	208224	S	35	74	109	0.00001
Enterobacter ludwigii	299767	S	34	74	108	0.00001
Enterobacter asburiae	61645	S	29	43	72	0.00001
Enterobacter roggenkampii	1812935	S	29	17	46	0.00000
Enterobacter cloacae	550	S	24	11	35	0.00000
Enterobacter sp. Colony194	2866201	S	41	18	59	0.00000
Enterobacter sp. C2	2870346	S	27	8	35	0.00000
Enterobacter sp. JUb54	2724468	S	16	2	18	0.00000
Enterobacter sp. RHBSTW-00994	2742676	S	11	3	14	0.00000
Enterobacter mori	539813	S	50	9	59	0.00000
Enterobacter bugandensis	881260	S	20	15	35	0.00000
Enterobacter huaxiensis	2494702	S	16	2	18	0.00000
Shigella flexneri	623	S	171	6411	6582	0.00046
Shigella dysenteriae	622	S	125	379	504	0.00004
Shigella boydii	621	S	73	458	531	0.00004
Shigella sonnei	624	S	46	290	336	0.00002
Salmonella enterica	28901	S	228	3715	3943	0.00028
Salmonella bongori	54736	S	38	182	220	0.00002
Cronobacter sakazakii	28141	S	123	16	139	0.00001
Cronobacter universalis	535744	S	57	8	65	0.00000
Cronobacter dublinensis	413497	S	13	1	14	0.00000
Leclercia sp. 119287	2681308	S	37	48	85	0.00001
Leclercia adecarboxylata	83655	S	67	10	77	0.00001
Leclercia pneumoniae	2815358	S	21	1	22	0.00000
Kosakonia sp. CCTCC M2018092	2492396	S	11	14	25	0.00000
Kosakonia sp. MUSA4	2067958	S	10	8	18	0.00000
Kosakonia sacchari	1158459	S	31	11	42	0.00000
Kosakonia cowanii	208223	S	15	11	26	0.00000
Kosakonia oryzae	497725	S	12	11	23	0.00000
Cedecea neteri	158822	S	73	13	86	0.00001
Cedecea sp. FDAARGOS_727	2545798	S	15	2	17	0.00000
Blochmannia endosymbiont of Colobopsis nipponica	2681987	S	26	0	26	0.00000
Blochmannia endosymbiont of Camponotus sp.	700220	S	12	2	14	0.00000
Candidatus Purcelliella pentastirinorum	472834	S	12	0	12	0.00000
Buttiauxella sp. WJP83	2986951	S	27	13	40	0.00000
Buttiauxella agrestis	82977	S	19	6	25	0.00000
Kluyvera intermedia	61648	S	28	27	55	0.00000
Pseudocitrobacter corydidari	2891570	S	68	2	70	0.00000
Pluralibacter gergoviae	61647	S	37	1	38	0.00000
[Enterobacter] lignolyticus	1334193	S	31	1	32	0.00000
Scandinavium goeteborgense	1851514	S	57	1	58	0.00000
Lelliottia amnigena	61646	S	33	3	36	0.00000
Superficieibacter sp. HKU1	3031919	S	38	1	39	0.00000
Yokenella regensburgei	158877	S	37	1	38	0.00000
Siccibacter colletis	1505757	S	34	1	35	0.00000
Pseudescherichia vulneris	566	S	22	1	23	0.00000
Jejubacter calystegiae	2579935	S	21	0	21	0.00000
Trabulsiella odontotermitis	379893	S	19	1	20	0.00000
Plesiomonas shigelloides	703	S	15	0	15	0.00000
Candidatus Moranella endobia	1048758	S	14	0	14	0.00000
Shimwellia blattae	563	S	13	0	13	0.00000
Pantoea sp. SO10	2575375	S	63	26	89	0.00001
Pantoea sp. Lij88	3028622	S	28	9	37	0.00000
Pantoea sp. CCBC3-3-1	2490851	S	11	3	14	0.00000
Pantoea sp. At-9b	592316	S	10	1	11	0.00000
Pantoea soli	3098669	S	104	18	122	0.00001
Pantoea agglomerans	549	S	85	43	128	0.00001
Pantoea ananatis	553	S	36	4	40	0.00000
Pantoea eucrina	472693	S	36	7	43	0.00000
Pantoea vagans	470934	S	33	20	53	0.00000
Pantoea phytobeneficialis	2052056	S	30	4	34	0.00000
Pantoea deleyi	470932	S	17	3	20	0.00000
Pantoea cypripedii	55209	S	16	1	17	0.00000
Pantoea alhagi	1891675	S	14	15	29	0.00000
Pantoea piersonii	2364647	S	14	3	17	0.00000
Pantoea eucalypti	470933	S	12	21	33	0.00000
Pantoea dispersa	59814	S	12	2	14	0.00000
Pantoea anthophila	470931	S	11	2	13	0.00000
Pantoea stewartii	66269	S	10	1	11	0.00000
Erwinia sp. E602	2675378	S	45	11	56	0.00000
Erwinia billingiae	182337	S	37	117	154	0.00001
Candidatus Erwinia haradaeae	1922217	S	32	0	32	0.00000
Erwinia sorbitola	2681984	S	18	4	22	0.00000
Erwinia rhapontici	55212	S	12	2	14	0.00000
[Pantoea] beijingensis	1324864	S	10	1	11	0.00000
Buchnera aphidicola	9	S	109	1	110	0.00001
Mixta calida	665913	S	16	17	33	0.00000
Tatumella ptyseos	82987	S	19	1	20	0.00000
Tatumella citrea	53336	S	11	0	11	0.00000
Serratia quinivorans	137545	S	143	34	177	0.00001
Serratia marcescens	615	S	53	116	169	0.00001
Serratia plymuthica	82996	S	44	15	59	0.00000
Serratia entomophila	42906	S	14	3	17	0.00000
Serratia symbiotica	138074	S	10	0	10	0.00000
Chimaeribacter arupi	2060066	S	191	6	197	0.00001
Yersinia pestis	632	S	15	335	350	0.00002
Yersinia ruckeri	29486	S	10	0	10	0.00000
Rahnella aceris	2703885	S	38	10	48	0.00000
Rahnella inusitata	58169	S	24	2	26	0.00000
Rahnella victoriana	1510570	S	21	4	25	0.00000
Rahnella aquatilis	34038	S	15	4	19	0.00000
Rouxiella chamberiensis	1513468	S	43	0	43	0.00000
Rouxiella badensis	1646377	S	15	0	15	0.00000
Gibbsiella quercinecans	929813	S	35	1	36	0.00000
