name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Staphylococcus aureus	1280	S	55	157	212	0.00001
Staphylococcus pettenkoferi	170573	S	49	1	50	0.00000
Staphylococcus pseudintermedius	283734	S	40	7	47	0.00000
Staphylococcus capitis	29388	S	30	11	41	0.00000
Staphylococcus simulans	1286	S	15	0	15	0.00000
Mammaliicoccus sciuri	1296	S	14	0	14	0.00000
Bacillus cereus	1396	S	43	327	370	0.00002
Bacillus thuringiensis	1428	S	19	14	33	0.00000
Bacillus pseudomycoides	64104	S	15	0	15	0.00000
Bacillus subtilis	1423	S	66	1736	1802	0.00008
Bacillus sp. DX3.1	3052091	S	18	14	32	0.00000
Bacillus sp. KH172YL63	2709784	S	10	1	11	0.00000
Bacillus gobiensis	1441095	S	13	0	13	0.00000
Bacillus altitudinis	293387	S	12	1	13	0.00000
Bacillus smithii	1479	S	11	1	12	0.00000
Neobacillus novalis	220687	S	135	8	143	0.00001
Neobacillus sp. OS1-2	3070680	S	64	3	67	0.00000
Neobacillus sp. DY30	3047871	S	28	1	29	0.00000
Neobacillus sp. PS3-40	3070679	S	10	0	10	0.00000
Neobacillus mesonae	1193713	S	35	1	36	0.00000
Neobacillus cucumis	1740721	S	19	0	19	0.00000
Geobacillus sp. GHH01	1233873	S	195	321	516	0.00002
Salisediminibacterium selenitireducens	85683	S	190	2	192	0.00001
Lysinibacillus sp. OF-1	2972483	S	33	15	48	0.00000
Lysinibacillus louembei	1470088	S	11	0	11	0.00000
Priestia megaterium	1404	S	66	9	75	0.00000
Metabacillus sp. B2-18	2897333	S	19	38	57	0.00000
Metabacillus sp. KUDC1714	2745198	S	12	0	12	0.00000
Peribacillus frigoritolerans	450367	S	63	8	71	0.00000
Virgibacillus dokdonensis	302167	S	27	8	35	0.00000
Fictibacillus enclensis	1017270	S	38	0	38	0.00000
Halalkalibacterium halodurans	86665	S	27	0	27	0.00000
Rossellomorea marisflavi	189381	S	22	3	25	0.00000
Halobacillus mangrovi	402384	S	11	0	11	0.00000
Heyndrickxia coagulans	1398	S	15	3	18	0.00000
Psychrobacillus glaciei	2283160	S	17	0	17	0.00000
Domibacillus sp. DTU_2020_1001157_1_SI_ALB_TIR_016	3077789	S	13	0	13	0.00000
Paenibacillus sp. BIC5C1	3078263	S	57	40	97	0.00000
Paenibacillus sp. MBLB1832	2918901	S	40	1	41	0.00000
Paenibacillus sp. SYP-B4298	2996034	S	31	0	31	0.00000
Paenibacillus sp. 19GGS1-52	2758563	S	17	0	17	0.00000
Paenibacillus sp. JZ16	1906272	S	15	3	18	0.00000
Paenibacillus sp. URB8-2	2741301	S	11	2	13	0.00000
Paenibacillus sp. FSL R5-0912	1536771	S	11	6	17	0.00000
Paenibacillus uliginis	683737	S	156	180	336	0.00002
Paenibacillus azoreducens	116718	S	124	8	132	0.00001
Paenibacillus elgii	189691	S	73	4	77	0.00000
Paenibacillus chitinolyticus	79263	S	57	3	60	0.00000
Paenibacillus spongiae	2909671	S	42	2	44	0.00000
Paenibacillus typhae	1174501	S	32	20	52	0.00000
Paenibacillus stellifer	169760	S	31	3	34	0.00000
Paenibacillus urinalis	521520	S	28	2	30	0.00000
Paenibacillus durus	44251	S	24	6	30	0.00000
Paenibacillus psychroresistens	1778678	S	19	0	19	0.00000
Paenibacillus albicereus	2726185	S	19	5	24	0.00000
Paenibacillus baekrokdamisoli	1712516	S	16	0	16	0.00000
Paenibacillus swuensis	1178515	S	12	0	12	0.00000
Paenibacillus donghaensis	414771	S	11	0	11	0.00000
Brevibacillus brevis	1393	S	68	329	397	0.00002
Brevibacillus composti	2796470	S	20	18	38	0.00000
Brevibacillus ruminantium	2950604	S	20	13	33	0.00000
Brevibacillus borstelensis	45462	S	17	15	32	0.00000
Brevibacillus humidisoli	2895522	S	12	2	14	0.00000
Saccharibacillus brassicae	2583377	S	269	24	293	0.00001
Cohnella candidum	2674991	S	15	3	18	0.00000
Thermobacillus composti	377615	S	23	3	26	0.00000
Aneurinibacillus sp. Ricciae_BoGa-3	3022697	S	15	6	21	0.00000
Planococcus halocryophilus	1215089	S	698	14	712	0.00003
Planococcus sp. MB-3u-03	2058136	S	23	0	23	0.00000
Planococcus maritimus	192421	S	15	0	15	0.00000
Alicyclobacillus cycloheptanicus	1457	S	195	0	195	0.00001
Alicyclobacillus fastidiosus	392011	S	35	1	36	0.00000
Alicyclobacillus acidocaldarius	405212	S	24	0	24	0.00000
Tumebacillus avium	1903704	S	148	3	151	0.00001
Tumebacillus algifaecis	1214604	S	52	1	53	0.00000
Listeria monocytogenes	1639	S	133	31	164	0.00001
Gemella sanguinis	84135	S	38	12	50	0.00000
Gemella haemolysans	1379	S	13	3	16	0.00000
Streptococcus salivarius	1304	S	1309	651	1960	0.00009
Streptococcus sp. LPB0220	2610896	S	71	70	141	0.00001
Streptococcus sp. S5	3098076	S	49	57	106	0.00000
Streptococcus sp. S1	3098075	S	32	22	54	0.00000
Streptococcus sp. FDAARGOS_192	1839799	S	26	56	82	0.00000
Streptococcus sp. zg-86	2664091	S	21	4	25	0.00000
Streptococcus sp. Marseille-Q3533	2759692	S	17	4	21	0.00000
Streptococcus sp. oral taxon 431	712633	S	16	6	22	0.00000
Streptococcus sp. Marseille-Q6470	2972784	S	15	6	21	0.00000
Streptococcus sp. oral taxon 061	712623	S	14	6	20	0.00000
Streptococcus sp. DTU_2020_1001019_1_SI_AUS_MUR_006	3077584	S	14	5	19	0.00000
Streptococcus sp. A12	1759399	S	10	4	14	0.00000
Streptococcus parasanguinis	1318	S	218	144	362	0.00002
Streptococcus suis	1307	S	94	45	139	0.00001
Streptococcus acidominimus	1326	S	75	9	84	0.00000
Streptococcus parasuis	1501662	S	53	12	65	0.00000
Streptococcus sanguinis	1305	S	52	14	66	0.00000
Streptococcus oralis	1303	S	45	68	113	0.00001
Streptococcus thermophilus	1308	S	37	19	56	0.00000
Streptococcus halichoeri	254785	S	30	2	32	0.00000
Streptococcus equi	1336	S	25	2	27	0.00000
Streptococcus pyogenes	1314	S	26	23	49	0.00000
Streptococcus mitis	28037	S	24	13	37	0.00000
Streptococcus vestibularis	1343	S	23	9	32	0.00000
Streptococcus gordonii	1302	S	18	2	20	0.00000
Streptococcus pasteurianus	197614	S	17	90	107	0.00000
Streptococcus intermedius	1338	S	14	3	17	0.00000
Streptococcus australis	113107	S	15	18	33	0.00000
Streptococcus lactarius	684066	S	14	1	15	0.00000
Streptococcus agalactiae	1311	S	12	96	108	0.00000
Streptococcus koreensis	2382163	S	11	16	27	0.00000
Streptococcus pneumoniae	1313	S	10	6	16	0.00000
Streptococcus lutetiensis	150055	S	10	7	17	0.00000
Lactococcus garvieae	1363	S	229	57	286	0.00001
Lactococcus lactis	1358	S	95	110	205	0.00001
Lactococcus raffinolactis	1366	S	10	0	10	0.00000
Weissella confusa	1583	S	834	42	876	0.00004
Weissella viridescens	1629	S	100	1	101	0.00000
Lacticaseibacillus paracasei	1597	S	16	262	278	0.00001
Lacticaseibacillus rhamnosus	47715	S	16	228	244	0.00001
Limosilactobacillus pontis	35787	S	246	9	255	0.00001
Limosilactobacillus oris	1632	S	16	0	16	0.00000
Lactobacillus delbrueckii	1584	S	65	2	67	0.00000
Lactobacillus apis	303541	S	53	1	54	0.00000
Latilactobacillus sakei	1599	S	64	14	78	0.00000
Latilactobacillus curvatus	28038	S	10	3	13	0.00000
Ligilactobacillus ruminis	1623	S	37	2	39	0.00000
Ligilactobacillus salivarius	1624	S	19	1	20	0.00000
Companilactobacillus farciminis	1612	S	43	6	49	0.00000
Leuconostoc carnosum	1252	S	18	3	21	0.00000
Leuconostoc mesenteroides	1245	S	13	9	22	0.00000
Leuconostoc gelidum	1244	S	11	0	11	0.00000
Levilactobacillus brevis	1580	S	15	16	31	0.00000
Apilactobacillus bombintestini	2419772	S	17	0	17	0.00000
Lactiplantibacillus plantarum	1590	S	10	9	19	0.00000
Enterococcus faecium	1352	S	606	389	995	0.00005
Enterococcus faecalis	1351	S	149	130	279	0.00001
Enterococcus saigonensis	1805431	S	22	4	26	0.00000
Enterococcus hirae	1354	S	16	1	17	0.00000
Enterococcus cecorum	44008	S	10	0	10	0.00000
Vagococcus sp. CY52-2	2925838	S	20	0	20	0.00000
Aerococcus sanguinicola	119206	S	15	1	16	0.00000
Aerococcus urinaeequi	51665	S	13	58	71	0.00000
Globicatella sp. PHS-GS-PNBC-21-1553	2885764	S	11	0	11	0.00000
Granulicatella adiacens	46124	S	22	1	23	0.00000
Granulicatella elegans	137732	S	11	2	13	0.00000
Jeotgalibaca arthritidis	1868794	S	10	2	12	0.00000
uncultured Trichococcus sp.	189665	S	11	2	13	0.00000
Faecalibacillus intestinalis	1982626	S	11940	854	12794	0.00058
[Clostridium] innocuum	1522	S	1006	70	1076	0.00005
Thomasclavelia ramosa	1547	S	287	9	296	0.00001
Thomasclavelia spiroformis	29348	S	131	4	135	0.00001
Catenibacterium sp. co_0103	2478954	S	51	10	61	0.00000
Tannockella kyphosi	2899121	S	16	0	16	0.00000
Allobaculum mucilyticum	2834459	S	335	4	339	0.00002
Allobaculum sp. Allo2	2853432	S	13	0	13	0.00000
Longicatena caecimuris	1796635	S	193	27	220	0.00001
Amedibacterium intestinale	2583452	S	95	10	105	0.00000
Intestinibaculum porci	2487118	S	28	0	28	0.00000
Erysipelothrix sp. HDW6B	2714929	S	10	1	11	0.00000
Faecalibaculum rodentium	1702221	S	14	0	14	0.00000
Turicibacter sp. H121	1712675	S	19	22	41	0.00000
Turicibacter bilis	2735723	S	24	6	30	0.00000
Parvimonas micra	33033	S	57	4	61	0.00000
Murdochiella vaginalis	1852373	S	36	3	39	0.00000
Anaerococcus sp. Marseille-Q7828	3036300	S	19	2	21	0.00000
Finegoldia magna	1260	S	11	0	11	0.00000
Miniphocaeibacter halophilus	2931922	S	10	0	10	0.00000
Keratinibaculum paraultunense	1278232	S	41	1	42	0.00000
Schnuerera ultunensis	45497	S	33	0	33	0.00000
Caloranaerobacter azorensis	116090	S	17	0	17	0.00000
Acidilutibacter cellobiosedens	2507161	S	17	0	17	0.00000
Gottschalkia acidurici	1556	S	12	0	12	0.00000
Sedimentibacter sp. MB35-C1	3070995	S	70	0	70	0.00000
Bifidobacterium bifidum	1681	S	4540	6849	11389	0.00052
Bifidobacterium longum	216816	S	4367	3354	7721	0.00035
Bifidobacterium adolescentis	1680	S	331	101	432	0.00002
Bifidobacterium imperatoris	2020965	S	197	25	222	0.00001
Bifidobacterium pseudocatenulatum	28026	S	166	28	194	0.00001
Bifidobacterium breve	1685	S	110	57	167	0.00001
Bifidobacterium dentium	1689	S	67	1	68	0.00000
Bifidobacterium pseudolongum	1694	S	41	1	42	0.00000
Bifidobacterium catenulatum	1686	S	34	6	40	0.00000
Bifidobacterium sp. ESL0728	2983220	S	15	2	17	0.00000
Bifidobacterium scardovii	158787	S	16	0	16	0.00000
Bifidobacterium angulatum	1683	S	12	0	12	0.00000
Bifidobacterium subtile	77635	S	11	0	11	0.00000
Bifidobacterium thermophilum	33905	S	10	0	10	0.00000
Parascardovia denticolens	78258	S	29	0	29	0.00000
Mycobacterium canettii	78331	S	9092	882	9974	0.00045
Mycobacterium avium	1764	S	165	26	191	0.00001
Mycobacterium sp. ITM-2016-00317	2099694	S	42	2	44	0.00000
Mycobacterium sp. Aquia_216	2991729	S	11	0	11	0.00000
Mycobacterium kansasii	1768	S	59	1	60	0.00000
Mycolicibacterium aubagnense	319707	S	62	3	65	0.00000
Mycolicibacterium helvum	1534349	S	53	1	54	0.00000
Mycolicibacterium crocinum	388459	S	37	7	44	0.00000
Mycolicibacterium septicum	98668	S	23	4	27	0.00000
Mycolicibacterium insubricum	444597	S	23	1	24	0.00000
Mycolicibacterium sp. TUM20985	3023370	S	14	0	14	0.00000
Mycolicibacterium phlei	1771	S	16	1	17	0.00000
Mycolicibacillus koreensis	1069220	S	11	0	11	0.00000
Corynebacterium felinum	131318	S	196	3	199	0.00001
Corynebacterium hansenii	394964	S	126	27	153	0.00001
Corynebacterium imitans	156978	S	92	15	107	0.00000
Corynebacterium cyclohexanicum	322009	S	66	8	74	0.00000
Corynebacterium amycolatum	43765	S	64	79	143	0.00001
Corynebacterium aurimucosum	169292	S	55	5	60	0.00000
Corynebacterium sp. SCR221107	3017361	S	11	17	28	0.00000
Corynebacterium kefirresidentii	1979527	S	19	3	22	0.00000
Corynebacterium tuberculostearicum	38304	S	18	2	20	0.00000
Corynebacterium simulans	146827	S	17	3	20	0.00000
Corynebacterium breve	3049799	S	16	0	16	0.00000
Corynebacterium zhongnanshanii	2768834	S	16	0	16	0.00000
Corynebacterium qintianiae	2709392	S	14	1	15	0.00000
Corynebacterium suedekumii	3049801	S	12	1	13	0.00000
Corynebacterium diphtheriae	1717	S	12	1	13	0.00000
Rhodococcus sp. WMMA185	679318	S	183	5	188	0.00001
Rhodococcus sp. JS3073	3002901	S	34	19	53	0.00000
Rhodococcus sp. 21391	2683591	S	17	36	53	0.00000
Rhodococcus fascians	1828	S	14	0	14	0.00000
Nocardia terpenica	455432	S	16	4	20	0.00000
Prescottella equi	43767	S	74	8	82	0.00000
Gordonia sp. KTR9	337191	S	28	81	109	0.00000
Gordonia sp. X0973	2742602	S	14	6	20	0.00000
Gordonia mangrovi	2665643	S	17	5	22	0.00000
Gordonia rubripertincta	36822	S	13	109	122	0.00001
Gordonia bronchialis	2054	S	10	13	23	0.00000
Microbacterium sp. 1S1	2606451	S	79	68	147	0.00001
Microbacterium sp. ABRD28	2268461	S	34	11	45	0.00000
Microbacterium oxydans	82380	S	62	188	250	0.00001
Microbacterium terricola	344163	S	52	18	70	0.00000
Agromyces archimandritae	2781962	S	317	69	386	0.00002
Leifsonia sp. ZF2019	2781978	S	118	140	258	0.00001
Salinibacterium sp. ZJ70	2708084	S	135	46	181	0.00001
Curtobacterium sp. MCLR17_036	2175620	S	25	11	36	0.00000
Curtobacterium sp. MCPF17_002	2175645	S	10	3	13	0.00000
Microterricola viridarii	412690	S	29	5	34	0.00000
Frigoribacterium sp. NBH87	2596916	S	20	4	24	0.00000
Mycetocola spongiae	2859226	S	12	0	12	0.00000
Herbiconiux sp. SALV-R1	2735133	S	12	1	13	0.00000
Arthrobacter sp. zg-Y1110	2886932	S	112	257	369	0.00002
Arthrobacter sp. NicSoilB11	2830999	S	33	82	115	0.00001
Arthrobacter dokdonellae	2211210	S	12	3	15	0.00000
Rothia mucilaginosa	43675	S	397	21	418	0.00002
Rothia dentocariosa	2047	S	68	5	73	0.00000
Rothia aeria	172042	S	22	1	23	0.00000
Paeniglutamicibacter sp. ZC-3	2986919	S	226	27	253	0.00001
Pseudarthrobacter sulfonivorans	121292	S	120	60	180	0.00001
Pseudarthrobacter chlorophenolicus	85085	S	13	4	17	0.00000
Kocuria turfanensis	388357	S	81	15	96	0.00000
Kocuria rhizophila	72000	S	12	6	18	0.00000
Micrococcus luteus	1270	S	46	51	97	0.00000
Dermabacter vaginalis	1630135	S	194	30	224	0.00001
Devriesea agamarum	472569	S	98	2	100	0.00000
Kytococcus sedentarius	1276	S	283	42	325	0.00001
Yimella sp. cx-51	2770551	S	192	15	207	0.00001
Cellulomonas sp. JZ18	2654191	S	42	11	53	0.00000
Cellulomonas sp. ATA003	3073064	S	10	1	11	0.00000
Paraoerskovia sediminicola	1138587	S	48	10	58	0.00000
Tetrasphaera sp. HKS02	1813880	S	62	10	72	0.00000
Isoptericola dokdonensis	372663	S	12	2	14	0.00000
Brevibacterium atlanticum	2697563	S	13	0	13	0.00000
Ornithinimicrobium cryptoxanthini	2934161	S	12	5	17	0.00000
Ruania zhangjianzhongii	2603206	S	32	1	33	0.00000
Streptomyces sp. Je 1-369	2966192	S	67	38	105	0.00000
Streptomyces sp. HU2014	2939414	S	48	88	136	0.00001
Streptomyces sp. SYP-A7193	2662065	S	46	166	212	0.00001
Streptomyces sp. AM8-1-1	3075825	S	33	14	47	0.00000
Streptomyces sp. HUAS YS2	3081768	S	23	13	36	0.00000
Streptomyces sp. Alt3	3033808	S	23	73	96	0.00000
Streptomyces sp. SN-593	659352	S	15	5	20	0.00000
Streptomyces sp. 2P-4	2931974	S	13	36	49	0.00000
Streptomyces sp. 3211	1964449	S	12	177	189	0.00001
Streptomyces gobiensis	2875706	S	241	16	257	0.00001
Streptomyces fradiae	1906	S	170	149	319	0.00001
Streptomyces sudanensis	436397	S	166	34	200	0.00001
Streptomyces vilmorinianum	3051092	S	136	22	158	0.00001
Streptomyces lydicus	47763	S	83	39	122	0.00001
Streptomyces goshikiensis	1942	S	77	142	219	0.00001
Streptomyces fagopyri	2662397	S	75	13	88	0.00000
Streptomyces marincola	2878388	S	65	5	70	0.00000
Streptomyces albus	1888	S	56	4	60	0.00000
Streptomyces seoulensis	73044	S	56	10	66	0.00000
Streptomyces roseirectus	2768066	S	37	4	41	0.00000
Streptomyces venezuelae	54571	S	34	6	40	0.00000
Streptomyces coeruleorubidus	116188	S	31	10	41	0.00000
Streptomyces phaeoluteigriseus	114686	S	13	2	15	0.00000
Streptomyces spectabilis	68270	S	10	1	11	0.00000
Streptomyces tendae	1932	S	10	2	12	0.00000
Cutibacterium acnes	1747	S	1161	62	1223	0.00006
Cutibacterium granulosum	33011	S	32	2	34	0.00000
Tessaracoccus sp. MC1865	2760310	S	173	12	185	0.00001
Propionibacterium freudenreichii	1744	S	65	17	82	0.00000
Propionibacterium acidifaciens	556499	S	39	2	41	0.00000
Arachnia propionica	1750	S	11	0	11	0.00000
Raineyella sp. LH-20	3081204	S	17	2	19	0.00000
Vaginimicrobium propionicum	1871034	S	11	0	11	0.00000
Nocardioides dongkuii	2760089	S	128	24	152	0.00001
Nocardioides sp. JS614	196162	S	13	2	15	0.00000
Nocardioides sambongensis	2589074	S	11	1	12	0.00000
Actinopolymorpha singaporensis	117157	S	34	2	36	0.00000
Actinomyces sp. oral taxon 169	712116	S	51	38	89	0.00000
Actinomyces sp. oral taxon 171	706438	S	45	13	58	0.00000
Actinomyces sp. oral taxon 414	712122	S	20	2	22	0.00000
Actinomyces oris	544580	S	115	68	183	0.00001
Actinomyces naeslundii	1655	S	76	10	86	0.00000
Actinomyces massiliensis	461393	S	39	3	42	0.00000
Actinomyces pacaensis	1852377	S	28	1	29	0.00000
Actinomyces slackii	52774	S	25	1	26	0.00000
Actinomyces procaprae	2560010	S	18	1	19	0.00000
Actinomyces israelii	1659	S	12	0	12	0.00000
Schaalia odontolytica	1660	S	219	34	253	0.00001
Schaalia sp. HMT-172	3059028	S	147	42	189	0.00001
Schaalia cardiffensis	181487	S	11	0	11	0.00000
Schaalia meyeri	52773	S	10	1	11	0.00000
Trueperella pyogenes	1661	S	266	12	278	0.00001
Mobiluncus sp. Marseille-Q7826	3036302	S	49	8	57	0.00000
Actinotignum schaalii	59505	S	48	5	53	0.00000
Actinobaculum sp. 313	2495645	S	40	0	40	0.00000
Micromonospora purpureochromogenes	47872	S	251	33	284	0.00001
Verrucosispora sp. NA02020	2742132	S	202	22	224	0.00001
Micromonospora zamorensis	709883	S	108	11	119	0.00001
Micromonospora viridifaciens	1881	S	50	5	55	0.00000
Micromonospora chokoriensis	356851	S	40	4	44	0.00000
Micromonospora coxensis	356852	S	39	5	44	0.00000
Actinoplanes sp. L3-i22	2836373	S	59	6	65	0.00000
Actinoplanes derwentensis	113562	S	11	0	11	0.00000
Amycolatopsis sp. QT-25	3034022	S	112	36	148	0.00001
Amycolatopsis sp. DSM 110486	2865832	S	11	8	19	0.00000
Amycolatopsis acidiphila	715473	S	29	4	33	0.00000
Pseudonocardia sp. DSM 110487	2865833	S	41	10	51	0.00000
Umezawaea sp. Da 62-37	3075927	S	19	3	22	0.00000
Allosaccharopolyspora coralli	2665642	S	15	2	17	0.00000
Allokutzneria albata	211114	S	12	1	13	0.00000
Nonomuraea gerenzanensis	93944	S	81	7	88	0.00000
Nonomuraea phyllanthi	2219224	S	12	0	12	0.00000
Nonomuraea coxensis	404386	S	10	0	10	0.00000
Streptosporangium sp. 'caverna'	2202249	S	40	2	42	0.00000
Thermobifida fusca	2021	S	13	5	18	0.00000
Jatrophihabitans sp. GAS493	1907575	S	77	2	79	0.00000
Candidatus Planktophila sulfonica	1884904	S	31	2	33	0.00000
Collinsella aerofaciens	74426	S	22380	1222	23602	0.00107
Collinsella stercoris	147206	S	12099	1653	13752	0.00063
Collinsella sp. zg1085	2844380	S	69	0	69	0.00000
Coriobacterium glomerans	33871	S	133	1	134	0.00001
Olsenella timonensis	1805478	S	351	87	438	0.00002
Olsenella uli	133926	S	145	24	169	0.00001
Olsenella sp. oral taxon 807	712411	S	142	9	151	0.00001
Parolsenella massiliensis	1871022	S	204	89	293	0.00001
Parolsenella catena	2003188	S	150	76	226	0.00001
Thermophilibacter immobilis	2779519	S	174	30	204	0.00001
Parafannyhessea umbonata	604330	S	131	24	155	0.00001
Fannyhessea vaginae	82135	S	82	5	87	0.00000
Leptogranulimonas caecicola	2894156	S	73	4	77	0.00000
Atopobium sp. oral taxon 416	712157	S	34	1	35	0.00000
Lancefieldella sp. Marseille-Q7238	3022127	S	26	1	27	0.00000
Eggerthella lenta	84112	S	510	135	645	0.00003
Eggerthella guodeyinii	2690837	S	154	34	188	0.00001
Eggerthella sp. YY7918	502558	S	40	7	47	0.00000
Gordonibacter urolithinfaciens	1335613	S	286	107	393	0.00002
Gordonibacter pamelaeae	471189	S	75	45	120	0.00001
Berryella intestinalis	1531429	S	296	45	341	0.00002
Berryella wangjianweii	2734634	S	25	1	26	0.00000
Adlercreutzia hattorii	2707299	S	70	48	118	0.00001
Adlercreutzia equolifaciens	446660	S	66	28	94	0.00000
Slackia heliotrinireducens	84110	S	180	1	181	0.00001
Arabiibacter massiliensis	1870985	S	157	27	184	0.00001
Raoultibacter timonensis	1907662	S	64	1	65	0.00000
Denitrobacterium detoxificans	79604	S	63	2	65	0.00000
Xiamenia xianingshaonis	2682776	S	31	0	31	0.00000
Phoenicibacter congonensis	1944646	S	24	1	25	0.00000
Conexibacter woesei	191495	S	10	2	12	0.00000
Miltoncostaea marina	2843215	S	14	0	14	0.00000
Rubrobacter radiotolerans	42256	S	13	2	15	0.00000
Synechococcus sp. WH 8020	32052	S	375	116	491	0.00002
Synechococcus sp. WH 8101	59932	S	362	363	725	0.00003
Synechococcus sp. LTW-R	2751170	S	78	87	165	0.00001
Prochlorococcus marinus	1219	S	19	4	23	0.00000
Prochlorococcus sp. MIT 1307	3096219	S	11	3	14	0.00000
Cyanobium sp. NIES-981	1851505	S	12	50	62	0.00000
Cylindrospermum stagnale	142864	S	204	3	207	0.00001
Nostoc sp. UHCC 0926	3025190	S	90	14	104	0.00000
Nostoc sp. PCC 7524	28072	S	31	0	31	0.00000
Nostoc piscinale	224012	S	16	0	16	0.00000
Halotia branconii	1620816	S	90	1	91	0.00000
Dolichospermum heterosporum	747522	S	31	20	51	0.00000
Calothrix sp. 336/3	1337936	S	19	0	19	0.00000
Pseudanabaena galeata	1112103	S	107	1	108	0.00000
Pseudanabaena sp. ABRG5-3	685565	S	78	1	79	0.00000
Leptolyngbya sp. 7M	2812896	S	55	0	55	0.00000
Leptolyngbya boryana	1184	S	18	0	18	0.00000
Trichothermofontia sichuanensis	3045816	S	35	0	35	0.00000
Crocosphaera subtropica	2546360	S	38	0	38	0.00000
Geminocystis sp. NIES-3709	1617448	S	10	0	10	0.00000
Brevefilum fermentans	1986204	S	365	0	365	0.00002
Caldilinea aerophila	133453	S	105	0	105	0.00000
Candidatus Promineifilum breve	1806508	S	48	0	48	0.00000
Thermoflexus hugenholtzii	1495650	S	19	0	19	0.00000
Deinococcus aquaticus	328692	S	106	5	111	0.00001
Deinococcus sp. AB2017081	3093660	S	76	2	78	0.00000
Deinococcus wulumuqiensis	980427	S	74	6	80	0.00000
Deinococcus metallilatus	1211322	S	12	0	12	0.00000
Allomeiothermus silvanus	52022	S	27	0	27	0.00000
Thermus oshimai	56957	S	12	3	15	0.00000
Truepera radiovictrix	332249	S	18	0	18	0.00000
Spiroplasma turonicum	216946	S	55	5	60	0.00000
Spiroplasma corruscae	216934	S	18	1	19	0.00000
Alteracholeplasma palmae	38986	S	35	0	35	0.00000
endosymbiont DhMRE of Dentiscutata heterogama	1609546	S	11	0	11	0.00000
Mycoplasmopsis columbinasalis	114880	S	36	28	64	0.00000
Mycoplasmopsis bovirhinis	29553	S	10	17	27	0.00000
Mesomycoplasma conjunctivae	45361	S	27	11	38	0.00000
Capsulimonas corticalis	2219043	S	36	0	36	0.00000
Fusobacterium mortiferum	850	S	319951	12477	332428	0.01512
Fusobacterium ulcerans	861	S	5871	565	6436	0.00029
Fusobacterium varium	856	S	3231	487	3718	0.00017
Fusobacterium hominis	2764326	S	2738	189	2927	0.00013
Fusobacterium pseudoperiodonticum	2663009	S	699	901	1600	0.00007
Fusobacterium gastrosuis	1755100	S	485	20	505	0.00002
Fusobacterium nucleatum	851	S	390	2621	3011	0.00014
Fusobacterium polymorphum	76857	S	194	1287	1481	0.00007
Fusobacterium gonidiaformans	849	S	184	18	202	0.00001
Fusobacterium hwasookii	1583098	S	166	414	580	0.00003
Fusobacterium necrophorum	859	S	155	5	160	0.00001
Fusobacterium animalis	76859	S	108	952	1060	0.00005
Fusobacterium canifelinum	285729	S	106	179	285	0.00001
Fusobacterium periodonticum	860	S	45	227	272	0.00001
Fusobacterium vincentii	155615	S	23	289	312	0.00001
Fusobacterium sp. oral taxon 203	671211	S	10	30	40	0.00000
Cetobacterium somerae	188913	S	1251	22	1273	0.00006
uncultured Ilyobacter sp.	544433	S	222	58	280	0.00001
Ilyobacter polytropus	167642	S	61	33	94	0.00000
Leptotrichia sp. oral taxon 212	712357	S	46	21	67	0.00000
Leptotrichia shahii	157691	S	42	42	84	0.00000
Leptotrichia hongkongensis	554406	S	15	15	30	0.00000
Leptotrichia wadei	157687	S	13	11	24	0.00000
Sneathia vaginalis	187101	S	82	2	84	0.00000
Sebaldella termitidis	826	S	15	0	15	0.00000
Haliovirga abyssi	2996794	S	55	0	55	0.00000
Akkermansia muciniphila	239935	S	38699	1221	39920	0.00182
Akkermansia glycaniphila	1679444	S	10	0	10	0.00000
Luteolibacter ambystomatis	2824561	S	91	0	91	0.00000
Ereboglobus luteus	1796921	S	95	0	95	0.00000
Coraliomargarita akajimensis	395922	S	65	0	65	0.00000
Gimesia aquarii	2527964	S	232	0	232	0.00001
Gimesia maris	122	S	36	1	37	0.00000
Gimesia alba	2527973	S	12	0	12	0.00000
Alienimonas californiensis	2527989	S	26	0	26	0.00000
Caulifigura coniformis	2527983	S	25	0	25	0.00000
Aureliella helgolandensis	2527968	S	90	1	91	0.00000
Stieleria maiorica	2795974	S	51	1	52	0.00000
Lignipirellula cremea	2528010	S	16	0	16	0.00000
Blastopirellula sp. J2-11	2943192	S	13	0	13	0.00000
Anatilimnocola aggregata	2528021	S	12	0	12	0.00000
Adhaeretor mobilis	1930276	S	123	0	123	0.00001
Lacipirellula parvula	2650471	S	11	0	11	0.00000
Gemmata obscuriglobus	114	S	47	0	47	0.00000
Gemmata massiliana	1210884	S	37	0	37	0.00000
Gemmata sp. SH-PL17	1630693	S	10	0	10	0.00000
Aquisphaera giovannonii	406548	S	78	1	79	0.00000
Phycisphaera mikurensis	547188	S	29	1	30	0.00000
Sedimentisphaera cyanobacteriorum	1940790	S	10	0	10	0.00000
Chlamydia psittaci	83554	S	127	1	128	0.00001
Desulfovibrio subterraneus	2718620	S	194	181	375	0.00002
Desulfovibrio piger	901	S	41	20	61	0.00000
Desulfovibrio mangrovi	2976983	S	25	26	51	0.00000
Desulfovibrio desulfuricans	876	S	15	16	31	0.00000
Desulfovibrio fairfieldensis	44742	S	11	4	15	0.00000
