name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Segniliparus rotundus	286802	S	11	0	11	0.00000
Microbacterium sp. XT11	367477	S	88	54	142	0.00001
Microbacterium sp. cx-55	2875948	S	54	21	75	0.00000
Microbacterium sp. BDGP8	3035531	S	21	30	51	0.00000
Microbacterium sp. zg-B185	3049070	S	20	6	26	0.00000
Microbacterium sp. JZ31	1906274	S	14	7	21	0.00000
Microbacterium sp. LKL04	912630	S	14	8	22	0.00000
Microbacterium sp. zg-B96	3049069	S	10	4	14	0.00000
Microbacterium sp. 1.5R	1916917	S	10	57	67	0.00000
Microbacterium protaetiae	2509458	S	67	24	91	0.00001
Microbacterium caowuchunii	2614638	S	46	21	67	0.00000
Microbacterium oleivorans	273677	S	45	26	71	0.00000
Microbacterium oryzae	743009	S	40	24	64	0.00000
Microbacterium testaceum	2033	S	36	42	78	0.00000
Microbacterium proteolyticum	1572644	S	32	26	58	0.00000
Microbacterium azadirachtae	582680	S	23	13	36	0.00000
Microbacterium galbinum	2851646	S	16	13	29	0.00000
Microbacterium luteum	2782167	S	15	13	28	0.00000
Microbacterium endophyticum	1526412	S	13	1	14	0.00000
Microbacterium chengjingii	2769067	S	12	1	13	0.00000
Microbacterium suwonense	683047	S	12	7	19	0.00000
Microbacterium resistens	156977	S	11	5	16	0.00000
Microbacterium lemovicicum	1072463	S	10	5	15	0.00000
Curtobacterium sp. TC1	2862880	S	37	42	79	0.00000
Curtobacterium sp. TXMA1	2876939	S	36	54	90	0.00001
Curtobacterium sp. DN_7.5	3049047	S	15	9	24	0.00000
Curtobacterium sp. MCLR17_036	2175620	S	10	7	17	0.00000
Curtobacterium flaccumfaciens	2035	S	20	75	95	0.00001
Leucobacter sp. CX169	2813744	S	59	20	79	0.00000
Leucobacter rhizosphaerae	2932245	S	26	11	37	0.00000
Leucobacter denitrificans	683042	S	25	4	29	0.00000
Leucobacter muris	1935379	S	18	19	37	0.00000
Leucobacter aridicollis	283878	S	11	3	14	0.00000
Leucobacter tenebrionis	2873270	S	11	7	18	0.00000
Leucobacter allii	2932247	S	10	5	15	0.00000
Clavibacter michiganensis	28447	S	38	83	121	0.00001
Clavibacter capsici	1874630	S	22	21	43	0.00000
Agromyces soli	659012	S	26	15	41	0.00000
Agromyces intestinalis	2592652	S	12	6	18	0.00000
Agromyces larvae	2929802	S	12	7	19	0.00000
Rathayibacter sp. VKM Ac-2804	2609257	S	11	27	38	0.00000
Rathayibacter sp. VKM Ac-2760	2609253	S	10	14	24	0.00000
Agrococcus sp. SL85	2995141	S	36	25	61	0.00000
Agrococcus sp. REN33	3068634	S	10	7	17	0.00000
Leifsonia shinshuensis	150026	S	26	10	36	0.00000
Leifsonia xyli	1575	S	23	5	28	0.00000
Leifsonia sp. 21MFCrub1.1	1798223	S	13	5	18	0.00000
Frigoribacterium sp. NBH87	2596916	S	41	21	62	0.00000
Frigoribacterium sp. SL97	2994664	S	24	9	33	0.00000
Microterricola viridarii	412690	S	61	25	86	0.00001
Gulosibacter molinativorax	256821	S	25	6	31	0.00000
Gulosibacter sediminis	1729695	S	21	7	28	0.00000
Agreia sp. COWG	2773266	S	45	10	55	0.00000
Protaetiibacter larvae	2592654	S	25	13	38	0.00000
Protaetiibacter intestinalis	2419774	S	15	8	23	0.00000
Mycetocola zhujimingii	2079792	S	14	2	16	0.00000
Mycetocola spongiae	2859226	S	13	1	14	0.00000
Mycetocola sp. JXN-3	2116510	S	11	1	12	0.00000
Herbiconiux sp. L3-i23	2905871	S	29	12	41	0.00000
Frondihabitans sp. 762G35	1446794	S	22	8	30	0.00000
Subtercola sp. PAMC28395	2846775	S	13	1	14	0.00000
Antiquaquibacter oligotrophicus	2880260	S	17	2	19	0.00000
Arthrobacter sp. NEB 688	904039	S	62	49	111	0.00001
Arthrobacter sp. Helios	2828862	S	43	21	64	0.00000
Arthrobacter sp. QXT-31	1357915	S	43	24	67	0.00000
Arthrobacter sp. zg-Y919	2894187	S	40	49	89	0.00001
Arthrobacter sp. KBS0702	2578107	S	29	26	55	0.00000
Arthrobacter sp. ERGS1:01	1704044	S	25	9	34	0.00000
Arthrobacter sp. StoSoilB20	2830995	S	15	11	26	0.00000
Arthrobacter sp. NicSoilB4	2830997	S	13	10	23	0.00000
Arthrobacter sp. CJ23	2972479	S	12	8	20	0.00000
Arthrobacter crystallopoietes	37928	S	30	9	39	0.00000
Arthrobacter sunyaminii	2816859	S	17	24	41	0.00000
Arthrobacter caoxuetaonis	2886935	S	10	6	16	0.00000
Rothia mucilaginosa	43675	S	163	19	182	0.00001
Rothia terrae	396015	S	53	14	67	0.00000
Rothia kristinae	37923	S	18	11	29	0.00000
Kocuria rhizophila	72000	S	40	48	88	0.00001
Kocuria turfanensis	388357	S	37	17	54	0.00000
Kocuria sp. TGY1127_2	2711328	S	18	6	24	0.00000
Kocuria rosea	1275	S	25	10	35	0.00000
Kocuria palustris	71999	S	11	4	15	0.00000
Glutamicibacter sp. M10	3023076	S	47	9	56	0.00000
Glutamicibacter protophormiae	37930	S	13	15	28	0.00000
Pseudarthrobacter sp. IC2-21	3092262	S	12	8	20	0.00000
Pseudarthrobacter psychrotolerans	2697569	S	15	16	31	0.00000
Micrococcus lylae	1273	S	11	11	22	0.00000
Sinomonas sp. R1AF57	2020377	S	17	6	23	0.00000
Sinomonas atrocyanea	37927	S	11	4	15	0.00000
Cellulomonas sp. ES6	3039384	S	85	73	158	0.00001
Cellulomonas sp. Y8	2591145	S	39	28	67	0.00000
Cellulomonas sp. S1-8	2904790	S	10	5	15	0.00000
Cellulomonas flavigena	1711	S	54	31	85	0.00001
Cellulomonas fimi	1708	S	43	29	72	0.00000
Cellulomonas iranensis	76862	S	28	21	49	0.00000
Cellulomonas wangsupingiae	2968085	S	17	10	27	0.00000
Oerskovia sp. KBS0722	1179673	S	10	10	20	0.00000
Isoptericola variabilis	139208	S	28	227	255	0.00002
Janibacter sp. CX7	2963431	S	40	42	82	0.00001
Janibacter melonis	262209	S	25	24	49	0.00000
Phycicoccus sp. HDW14	2714941	S	22	31	53	0.00000
Tetrasphaera sp. HKS02	1813880	S	10	14	24	0.00000
Brevibacterium oceani	358099	S	49	52	101	0.00001
Brevibacterium zhoupengii	2898795	S	17	24	41	0.00000
Brachybacterium sp. P6-10-X1	1903186	S	14	11	25	0.00000
Brachybacterium saurashtrense	556288	S	25	13	38	0.00000
Brachybacterium kimchii	2942909	S	10	12	22	0.00000
Helcobacillus massiliensis	521392	S	18	7	25	0.00000
Ornithinimicrobium sp. INDO-MA30-4	2908651	S	12	1	13	0.00000
Ornithinimicrobium sp. HY006	2508882	S	10	3	13	0.00000
Ornithinimicrobium pratense	2593973	S	22	5	27	0.00000
Ornithinimicrobium avium	2283195	S	12	3	15	0.00000
Ornithinimicrobium flavum	1288636	S	10	3	13	0.00000
Serinicoccus chungangensis	767452	S	18	9	27	0.00000
Ruania suaedae	2897774	S	34	9	43	0.00000
Occultella kanbiaonis	2675754	S	39	9	48	0.00000
Georgenia sp. TF02-10	2917725	S	55	29	84	0.00001
Yimella sp. cx-51	2770551	S	16	3	19	0.00000
Dermacoccus nishinomiyaensis	1274	S	11	5	16	0.00000
Sanguibacter sp. 4.1	3030830	S	16	6	22	0.00000
Sanguibacter keddieii	60920	S	13	6	19	0.00000
Beutenbergia cavernae	84757	S	22	6	28	0.00000
Kytococcus sedentarius	1276	S	10	4	14	0.00000
Streptomyces sp. SH5	3041765	S	76	141	217	0.00001
Streptomyces sp. MST-110588	2833628	S	70	20	90	0.00001
Streptomyces sp. WAC 01438	2203204	S	46	29	75	0.00000
Streptomyces sp. RTd22	1841249	S	40	43	83	0.00001
Streptomyces sp. LX-29	2900152	S	39	14	53	0.00000
Streptomyces sp. HUAS 15-9	2981136	S	35	16	51	0.00000
Streptomyces sp. HL-66	2964669	S	28	12	40	0.00000
Streptomyces sp. C8S0	2585716	S	26	9	35	0.00000
Streptomyces sp. ADI95-16	1522758	S	26	35	61	0.00000
Streptomyces sp. HU2014	2939414	S	26	129	155	0.00001
Streptomyces sp. HM190	2695266	S	25	14	39	0.00000
Streptomyces sp. CL7	3096006	S	21	23	44	0.00000
Streptomyces sp. T12	477697	S	19	11	30	0.00000
Streptomyces sp. SN-593	659352	S	18	4	22	0.00000
Streptomyces sp. N50	3081765	S	16	5	21	0.00000
Streptomyces sp. So13.3	2136173	S	16	3	19	0.00000
Streptomyces sp. TLI_053	1855352	S	16	5	21	0.00000
Streptomyces sp. NA04227	2742136	S	16	4	20	0.00000
Streptomyces sp. WMMC500	3015154	S	15	8	23	0.00000
Streptomyces sp. CC0208	2306165	S	15	764	779	0.00005
Streptomyces sp. SCSIO ZS0520	2892996	S	14	4	18	0.00000
Streptomyces sp. CdTB01	1725411	S	14	7	21	0.00000
Streptomyces sp. VNUA116	3062449	S	14	5	19	0.00000
Streptomyces sp. WZ-12	3030210	S	13	5	18	0.00000
Streptomyces sp. Go40/10	2825844	S	13	10	23	0.00000
Streptomyces sp. S465	2979468	S	13	52	65	0.00000
Streptomyces sp. MRC013	2898276	S	13	7	20	0.00000
Streptomyces sp. CB01881	2078691	S	12	5	17	0.00000
Streptomyces sp. NBC_00162	2903629	S	12	6	18	0.00000
Streptomyces sp. SCUT-3	2684469	S	12	4	16	0.00000
Streptomyces sp. MA3_2.13	2867410	S	12	1	13	0.00000
Streptomyces sp. Go-475	2072505	S	11	10	21	0.00000
Streptomyces sp. GS7	2692234	S	11	4	15	0.00000
Streptomyces sp. YIM 121038	2136401	S	11	5	16	0.00000
Streptomyces sp. SAT1	1849967	S	11	5	16	0.00000
Streptomyces sp. fd1-xmd	1812480	S	10	9	19	0.00000
Streptomyces sp. SUK 48	2582831	S	10	12	22	0.00000
Streptomyces sp. Mg1	465541	S	10	87	97	0.00001
Streptomyces sp. P3	2135430	S	10	4	14	0.00000
Streptomyces sp. FXJ1.172	710705	S	10	6	16	0.00000
Streptomyces pristinaespiralis	38300	S	203	97	300	0.00002
Streptomyces venezuelae	54571	S	155	83	238	0.00001
Streptomyces paludis	2282738	S	139	34	173	0.00001
Streptomyces aurantiacus	47760	S	81	28	109	0.00001
Streptomyces cadmiisoli	2184053	S	44	14	58	0.00000
Streptomyces graminofaciens	68212	S	84	34	118	0.00001
Streptomyces griseus	1911	S	10	19	29	0.00000
Streptomyces cynarae	2981134	S	76	29	105	0.00001
Streptomyces qinzhouensis	2599401	S	70	20	90	0.00001
Streptomyces alboflavus	67267	S	65	32	97	0.00001
Streptomyces tsukubensis	83656	S	64	16	80	0.00001
Streptomyces niveus	193462	S	63	27	90	0.00001
Streptomyces cyaneogriseus	68192	S	55	69	124	0.00001
Streptomyces durmitorensis	319947	S	44	12	56	0.00000
Streptomyces mobaraensis	35621	S	40	23	63	0.00000
Streptomyces halobius	2879846	S	33	8	41	0.00000
Streptomyces hundungensis	1077946	S	32	10	42	0.00000
Streptomyces fagopyri	2662397	S	31	15	46	0.00000
Streptomyces durocortorensis	2811104	S	26	14	40	0.00000
Streptomyces roseirectus	2768066	S	26	8	34	0.00000
Streptomyces tubbatahanensis	2923272	S	26	5	31	0.00000
Streptomyces gilvosporeus	553510	S	25	8	33	0.00000
Streptomyces noursei	1971	S	25	19	44	0.00000
Streptomyces incarnatus	665007	S	24	14	38	0.00000
Streptomyces seoulensis	73044	S	24	11	35	0.00000
Streptomyces spectabilis	68270	S	23	10	33	0.00000
Streptomyces albus	1888	S	23	5	28	0.00000
Streptomyces liangshanensis	2717324	S	23	6	29	0.00000
Streptomyces rapamycinicus	1226757	S	17	7	24	0.00000
Streptomyces buecherae	2763006	S	23	13	36	0.00000
Streptomyces harbinensis	1176198	S	22	6	28	0.00000
Streptomyces flavofungini	68200	S	20	10	30	0.00000
Streptomyces formicae	1616117	S	20	10	30	0.00000
Streptomyces finlayi	67296	S	20	5	25	0.00000
Streptomyces deccanensis	424188	S	19	16	35	0.00000
Streptomyces spongiicola	1690221	S	18	7	25	0.00000
Streptomyces coeruleorubidus	116188	S	17	15	32	0.00000
Streptomyces inhibens	2293571	S	17	7	24	0.00000
Streptomyces chartreusis	1969	S	16	17	33	0.00000
Streptomyces armeniacus	83291	S	15	2	17	0.00000
Streptomyces genisteinicus	2768068	S	15	5	20	0.00000
Streptomyces sudanensis	436397	S	15	8	23	0.00000
Streptomyces xinghaiensis	1038928	S	15	4	19	0.00000
Streptomyces antibioticus	1890	S	14	7	21	0.00000
Streptomyces kanamyceticus	1967	S	14	7	21	0.00000
Streptomyces longhuiensis	2880933	S	14	3	17	0.00000
Streptomyces coralus	66880	S	14	10	24	0.00000
Streptomyces bathyalis	2710756	S	13	1	14	0.00000
Streptomyces cinnabarinus	67287	S	13	8	21	0.00000
Streptomyces avermitilis	33903	S	12	5	17	0.00000
Streptomyces subrutilus	36818	S	11	5	16	0.00000
Streptomyces griseorubiginosus	67304	S	11	5	16	0.00000
Streptomyces luteoverticillatus	66425	S	11	3	14	0.00000
Streptomyces xanthophaeus	67385	S	10	6	16	0.00000
Streptomyces tuirus	68278	S	10	10	20	0.00000
Streptomyces xanthii	2768069	S	10	3	13	0.00000
Kitasatospora sp. YST-16	2998080	S	27	40	67	0.00000
Kitasatospora sp. CM 4170	3075627	S	15	8	23	0.00000
Kitasatospora sp. HUAS 3-15	3004092	S	10	9	19	0.00000
Kitasatospora fiedleri	2991545	S	15	23	38	0.00000
Actinacidiphila bryophytorum	1436133	S	23	7	30	0.00000
Streptacidiphilus sp. PB12-B1b	2705012	S	11	3	14	0.00000
Peterkaempfera bronchialis	2126346	S	13	4	17	0.00000
Yinghuangia sp. ASG 101	2896848	S	12	1	13	0.00000
Streptantibioticus cattleyicolor	29303	S	11	3	14	0.00000
Bifidobacterium longum	216816	S	965	770	1735	0.00011
Bifidobacterium bifidum	1681	S	730	512	1242	0.00008
Bifidobacterium adolescentis	1680	S	243	22	265	0.00002
Bifidobacterium animalis	28025	S	242	1546	1788	0.00011
Bifidobacterium catenulatum	1686	S	196	10	206	0.00001
Bifidobacterium thermophilum	33905	S	157	4	161	0.00001
Bifidobacterium sp. ESL0798	2983235	S	39	16	55	0.00000
Bifidobacterium sp. ESL0769	2983229	S	33	1	34	0.00000
Bifidobacterium sp. ESL0764	2983228	S	14	11	25	0.00000
Bifidobacterium pseudolongum	1694	S	117	11	128	0.00001
Bifidobacterium pseudocatenulatum	28026	S	103	5	108	0.00001
Bifidobacterium breve	1685	S	83	25	108	0.00001
Bifidobacterium asteroides	1684	S	58	1	59	0.00000
Bifidobacterium choerinum	35760	S	50	4	54	0.00000
Bifidobacterium scardovii	158787	S	34	1	35	0.00000
Bifidobacterium pullorum	78448	S	22	1	23	0.00000
Bifidobacterium actinocoloniiforme	638619	S	15	0	15	0.00000
Bifidobacterium angulatum	1683	S	13	0	13	0.00000
Bifidobacterium eulemuris	1765219	S	12	0	12	0.00000
Bifidobacterium dentium	1689	S	12	0	12	0.00000
Bifidobacterium lemurum	1603886	S	11	0	11	0.00000
Actinomyces pacaensis	1852377	S	426	22	448	0.00003
Actinomyces sp. oral taxon 414	712122	S	104	21	125	0.00001
Actinomyces sp. 432	2057798	S	44	9	53	0.00000
Actinomyces sp. oral taxon 169	712116	S	28	34	62	0.00000
Actinomyces sp. Chiba101	1851395	S	25	7	32	0.00000
Actinomyces sp. Z16	2079536	S	14	3	17	0.00000
Actinomyces wuliandei	2057743	S	62	9	71	0.00000
Actinomyces urogenitalis	103621	S	35	7	42	0.00000
Actinomyces israelii	1659	S	33	4	37	0.00000
Actinomyces oris	544580	S	30	38	68	0.00000
Actinomyces viscosus	1656	S	22	5	27	0.00000
Actinomyces weissii	675090	S	22	3	25	0.00000
Actinomyces slackii	52774	S	21	2	23	0.00000
Actinomyces respiraculi	2744574	S	18	7	25	0.00000
Actinomyces marmotae	2737173	S	14	4	18	0.00000
Actinomyces massiliensis	461393	S	12	1	13	0.00000
Actinomyces radicidentis	111015	S	12	3	15	0.00000
Schaalia odontolytica	1660	S	388	114	502	0.00003
Schaalia sp. HMT-172	3059028	S	191	104	295	0.00002
Schaalia sp. JY-X169	2758572	S	16	0	16	0.00000
Schaalia cardiffensis	181487	S	70	6	76	0.00000
Schaalia meyeri	52773	S	31	6	37	0.00000
Schaalia turicensis	131111	S	21	4	25	0.00000
Actinotignum timonense	1870995	S	64	49	113	0.00001
Actinotignum schaalii	59505	S	55	41	96	0.00001
Mobiluncus sp. Marseille-Q7826	3036302	S	179	15	194	0.00001
Trueperella pyogenes	1661	S	79	26	105	0.00001
Trueperella bernardiae	59561	S	16	11	27	0.00000
Arcanobacterium wilhelmae	1803177	S	46	2	48	0.00000
Flaviflexus ciconiae	2496867	S	15	0	15	0.00000
Gleimia europaea	66228	S	11	2	13	0.00000
Nocardioides sp. JS614	196162	S	53	28	81	0.00001
Nocardioides sp. BP30	3036374	S	41	10	51	0.00000
Nocardioides sp. QY071	3044187	S	37	20	57	0.00000
Nocardioides sp. S-34	3095075	S	32	14	46	0.00000
Nocardioides sp. cx-173	2898796	S	28	11	39	0.00000
Nocardioides sp. zg-1228	2763008	S	27	14	41	0.00000
Nocardioides sp. S-1144	2582905	S	24	10	34	0.00000
Nocardioides sp. CF8	110319	S	22	11	33	0.00000
Nocardioides sp. W7	2931390	S	16	6	22	0.00000
Nocardioides sp. TF02-7	2917724	S	12	4	16	0.00000
Nocardioides baekrokdamisoli	1804624	S	60	11	71	0.00000
Nocardioides houyundeii	2045452	S	43	16	59	0.00000
Nocardioides marmorisolisilvae	1542737	S	30	8	38	0.00000
Nocardioides campestrisoli	2736757	S	28	12	40	0.00000
Nocardioides anomalus	2712223	S	26	10	36	0.00000
Nocardioides dokdonensis	450734	S	14	9	23	0.00000
Nocardioides ungokensis	1643322	S	14	6	20	0.00000
Nocardioides okcheonensis	2894081	S	12	8	20	0.00000
Nocardioides aromaticivorans	200618	S	11	6	17	0.00000
Nocardioides aquaticus	160826	S	11	4	15	0.00000
Nocardioides euryhalodurans	2518370	S	10	4	14	0.00000
Nocardioides marmotae	2663857	S	10	8	18	0.00000
Aeromicrobium choanae	1736691	S	108	33	141	0.00001
Aeromicrobium erythreum	2041	S	36	9	45	0.00000
Aeromicrobium yanjiei	2662028	S	22	6	28	0.00000
Pimelobacter simplex	2045	S	43	13	56	0.00000
Friedmanniella luteola	546871	S	11	2	13	0.00000
Tessaracoccus sp. MC1865	2760310	S	60	8	68	0.00000
Tessaracoccus sp. T21	3041766	S	60	47	107	0.00001
Tessaracoccus timonensis	2161816	S	62	11	73	0.00000
Tessaracoccus flavescens	399497	S	46	15	61	0.00000
Tessaracoccus defluvii	1285901	S	26	6	32	0.00000
Tessaracoccus flavus	1610493	S	15	2	17	0.00000
Tessaracoccus palaemonis	2829499	S	12	6	18	0.00000
Cutibacterium acnes	1747	S	184	26	210	0.00001
Cutibacterium granulosum	33011	S	20	3	23	0.00000
Cutibacterium avidum	33010	S	12	3	15	0.00000
Microlunatus sagamiharensis	546874	S	82	17	99	0.00001
Microlunatus sp. Gsoil 973	2672569	S	30	2	32	0.00000
Microlunatus elymi	2596828	S	16	1	17	0.00000
Propionibacterium freudenreichii	1744	S	66	28	94	0.00001
Propionibacterium acidifaciens	556499	S	22	6	28	0.00000
Arachnia propionica	1750	S	24	2	26	0.00000
Arachnia rubra	1547448	S	16	0	16	0.00000
Brooklawnia sp. SH051	3041175	S	31	7	38	0.00000
Acidipropionibacterium virtanenii	2057246	S	22	3	25	0.00000
Propioniciclava sp. MC1595	2760308	S	11	3	14	0.00000
Vaginimicrobium propionicum	1871034	S	10	1	11	0.00000
Kribbella sp. CA-293567	3002436	S	55	15	70	0.00000
Actinopolymorpha singaporensis	117157	S	17	2	19	0.00000
Amycolatopsis sp. EV170708-02-1	2919322	S	99	29	128	0.00001
Amycolatopsis sp. HUAS 11-8	2995223	S	67	12	79	0.00000
Amycolatopsis sp. CA-230715	2745196	S	37	5	42	0.00000
Amycolatopsis sp. WQ 127309	2932773	S	34	7	41	0.00000
Amycolatopsis sp. TNS106	2861750	S	22	5	27	0.00000
Amycolatopsis sp. 2-2	715472	S	21	5	26	0.00000
Amycolatopsis sp. FDAARGOS 1241	2778070	S	21	3	24	0.00000
Amycolatopsis sp. FBCC-B4732	3079339	S	19	4	23	0.00000
Amycolatopsis sp. DSM 110486	2865832	S	18	4	22	0.00000
Amycolatopsis sp. YIM 10	2653857	S	15	3	18	0.00000
Amycolatopsis sp. 4-36	715475	S	14	3	17	0.00000
Amycolatopsis sp. AA4	1896961	S	13	2	15	0.00000
Amycolatopsis albispora	1804986	S	84	28	112	0.00001
Amycolatopsis mediterranei	33910	S	44	11	55	0.00000
Amycolatopsis orientalis	31958	S	16	2	18	0.00000
Amycolatopsis thermalba	944492	S	15	4	19	0.00000
Amycolatopsis aidingensis	2842453	S	10	1	11	0.00000
Pseudonocardia autotrophica	2074	S	113	22	135	0.00001
Pseudonocardia sp. HH130630-07	1690815	S	16	29	45	0.00000
Pseudonocardia dioxanivorans	240495	S	26	5	31	0.00000
Pseudonocardia broussonetiae	2736640	S	15	3	18	0.00000
Pseudonocardia petroleophila	37331	S	10	2	12	0.00000
Saccharothrix syringae	103733	S	77	22	99	0.00001
Saccharothrix espanaensis	103731	S	47	11	58	0.00000
Saccharothrix sp. 6-C	2781735	S	34	9	43	0.00000
Saccharomonospora marina	632569	S	48	9	57	0.00000
Saccharomonospora azurea	40988	S	20	4	24	0.00000
Saccharomonospora glauca	40990	S	20	5	25	0.00000
Saccharomonospora viridis	1852	S	10	1	11	0.00000
Saccharopolyspora gregorii	33914	S	22	5	27	0.00000
Saccharopolyspora pogona	333966	S	21	6	27	0.00000
Saccharopolyspora erythraea	1836	S	15	2	17	0.00000
Kibdelosporangium phytohabitans	860235	S	45	5	50	0.00000
Actinoalloteichus hymeniacidonis	340345	S	32	9	41	0.00000
Kutzneria chonburiensis	1483604	S	13	2	15	0.00000
Kutzneria sp. CA-103260	2802641	S	11	2	13	0.00000
Allokutzneria albata	211114	S	34	6	40	0.00000
Umezawaea sp. Da 62-37	3075927	S	23	4	27	0.00000
Lentzea guizhouensis	1586287	S	17	3	20	0.00000
Alloactinosynnema sp. L-07	1653480	S	12	2	14	0.00000
Crossiella sp. CA-258035	2981138	S	11	2	13	0.00000
Micromonospora sp. NBRC 110009	3061627	S	18	17	35	0.00000
Verrucosispora sp. WMMC514	3015156	S	12	41	53	0.00000
Verrucosispora sp. NA02020	2742132	S	10	6	16	0.00000
Micromonospora sp. LH3U1	3018339	S	10	7	17	0.00000
Micromonospora echinaurantiaca	47857	S	64	44	108	0.00001
Micromonospora echinofusca	47858	S	38	23	61	0.00000
Micromonospora viridifaciens	1881	S	20	13	33	0.00000
Micromonospora coxensis	356852	S	18	14	32	0.00000
Micromonospora endophytica	515350	S	18	7	25	0.00000
Micromonospora purpureochromogenes	47872	S	15	11	26	0.00000
Micromonospora krabiensis	307121	S	12	6	18	0.00000
Micromonospora halotolerans	709879	S	12	13	25	0.00000
Micromonospora inositola	47865	S	11	8	19	0.00000
Micromonospora siamensis	299152	S	11	7	18	0.00000
Actinoplanes sp. NRRL 3884	3040509	S	48	30	78	0.00000
Actinoplanes sp. N902-109	649831	S	31	6	37	0.00000
Actinoplanes sp. L3-i22	2836373	S	26	10	36	0.00000
Actinoplanes sp. OR16	946334	S	13	3	16	0.00000
Actinoplanes ianthinogenes	122358	S	29	11	40	0.00000
Actinoplanes friuliensis	196914	S	23	3	26	0.00000
Actinoplanes teichomyceticus	1867	S	14	4	18	0.00000
Actinoplanes sichuanensis	512349	S	12	1	13	0.00000
Actinoplanes derwentensis	113562	S	10	1	11	0.00000
Dactylosporangium fulvum	53359	S	31	9	40	0.00000
Dactylosporangium aurantiacum	35754	S	17	2	19	0.00000
Dactylosporangium roseum	47989	S	16	5	21	0.00000
Dactylosporangium matsuzakiense	53360	S	11	24	35	0.00000
Phytohabitans flavus	1076124	S	72	12	84	0.00001
Phytohabitans suffuscus	624315	S	26	5	31	0.00000
Couchioplanes caeruleus	56438	S	102	19	121	0.00001
Actinocatenispora sera	390989	S	13	70	83	0.00001
Solwaraspora sp. WMMD937	3016090	S	10	16	26	0.00000
Catellatospora sp. IY07-71	2728827	S	15	2	17	0.00000
Nonomuraea coxensis	404386	S	42	14	56	0.00000
Nonomuraea phyllanthi	2219224	S	38	10	48	0.00000
Nonomuraea sp. ATCC 55076	1909395	S	30	10	40	0.00000
Nonomuraea gerenzanensis	93944	S	23	7	30	0.00000
Streptosporangium sp. 'caverna'	2202249	S	37	8	45	0.00000
Thermobispora bispora	2006	S	13	5	18	0.00000
Actinomadura sp. WMMB 499	1219491	S	28	11	39	0.00000
Actinomadura sp. WMMA1423	2591108	S	18	10	28	0.00000
Actinomadura verrucosospora	46165	S	24	15	39	0.00000
Actinomadura graeca	2750812	S	12	5	17	0.00000
Thermomonospora amylolytica	1411117	S	20	8	28	0.00000
Thermomonospora curvata	2020	S	16	5	21	0.00000
Nocardiopsis dassonvillei	2014	S	50	29	79	0.00000
Thermobifida fusca	2021	S	13	1	14	0.00000
Thermobifida alba	53522	S	11	3	14	0.00000
Streptomonospora nanhaiensis	1323731	S	28	7	35	0.00000
Pseudofrankia inefficax	298654	S	126	13	139	0.00001
Candidatus Protofrankia datiscae	2716812	S	13	1	14	0.00000
Modestobacter sp. L9-4	2851567	S	53	47	100	0.00001
Jiangella sp. DSM 45060	1798224	S	81	14	95	0.00001
Jiangella alkaliphila	419479	S	38	6	44	0.00000
Stackebrandtia nassauensis	283811	S	70	6	76	0.00000
Nakamurella sp. PAMC28650	2762325	S	35	2	37	0.00000
Nakamurella multipartita	53461	S	20	3	23	0.00000
Nakamurella panacisegetis	1090615	S	10	1	11	0.00000
Epidermidibacterium keratini	1891644	S	49	12	61	0.00000
Kineococcus radiotolerans	131568	S	23	4	27	0.00000
Catenulispora acidiphila	304895	S	21	2	23	0.00000
Jatrophihabitans telluris	2038343	S	10	0	10	0.00000
Conexibacter sp. SYSU D00693	2812560	S	58	4	62	0.00000
Conexibacter sp. DBS9H8	2937801	S	27	0	27	0.00000
Conexibacter sp. S30A1	2937800	S	20	0	20	0.00000
Conexibacter woesei	191495	S	30	1	31	0.00000
Baekduia alba	2997333	S	51	3	54	0.00000
Baekduia soli	496014	S	45	2	47	0.00000
Paraconexibacter antarcticus	2949664	S	17	0	17	0.00000
Capillimicrobium parvum	2884022	S	13	0	13	0.00000
Miltoncostaea marina	2843215	S	210	6	216	0.00001
Miltoncostaea oceani	2843216	S	15	0	15	0.00000
Thermoleophilum album	29539	S	11	0	11	0.00000
Egibacter rhizosphaerae	1670831	S	89	1	90	0.00001
Euzebya pacifica	1608957	S	63	1	64	0.00000
Egicoccus halophilus	1670830	S	42	1	43	0.00000
Rubrobacter xylanophilus	49319	S	76	1	77	0.00000
Rubrobacter radiotolerans	42256	S	51	1	52	0.00000
Rubrobacter marinus	2653852	S	26	0	26	0.00000
Iamia majanohamensis	467976	S	41	4	45	0.00000
Iamia sp. SCSIO 61187	2722752	S	12	1	13	0.00000
Actinomarinicola tropica	2789776	S	34	4	38	0.00000
Aquihabitans sp. G128	2849779	S	22	3	25	0.00000
Dermatobacter hominis	2884263	S	13	1	14	0.00000
Synechococcus sp. BMK-MC-1	1442551	S	98	67	165	0.00001
Synechococcus sp. JA-2-3B'a(2-13)	321332	S	32	10	42	0.00000
Synechococcus sp. NB0720_010	2907159	S	22	10	32	0.00000
Synechococcus sp. RSCCF101	2511069	S	20	4	24	0.00000
Synechococcus sp. CBW1107	2789857	S	16	39	55	0.00000
Synechococcus sp. JA-3-3Ab	321327	S	16	5	21	0.00000
Synechococcus sp. A10-1-5-1	2936507	S	10	4	14	0.00000
